selection_date,effective_date,instrument,rank,median_amount,mean_amount,valid_days,listing_trading_days,selection_reason,max_source_date
2024-05-31,2024-06-03,SH601995,189,493770.09375,700853.25,250,869,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SH601456,190,492699.8125,656965.75,240,929,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SZ000066,191,492618.265625,628331.25,250,5914,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SH601858,192,487311.9375,621865.8125,250,1788,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SZ002902,193,486219.5,666947.3125,250,1616,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SZ002384,194,484803.875,551069.9375,250,3436,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SZ300456,195,482739.28125,554538.375,250,2201,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SZ300223,196,482641.875,662635.5,250,3160,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SZ300280,197,482343.015625,592649.5,250,3015,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SZ300803,198,478290.609375,774511.875,250,1100,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SZ301308,199,477083.75,523120.375,250,440,top_median_amount,2024-05-31
2024-05-31,2024-06-03,SZ001979,200,475640.328125,588429.125,250,2045,top_median_amount,2024-05-31
