,alpha158_CNTP5,alpha158_CORD30,alpha158_IMAX10,alpha158_IMXD5,alpha158_KMID,alpha158_KMID2,alpha158_KSFT2,alpha158_OPEN0,alpha158_QTLD5,alpha158_VMA30,alpha158_VMA60,alpha158_VSUMD20,alpha158_VSUMN20,alpha158_VSUMP20,alpha360_CLOSE2,alpha360_CLOSE7,alpha360_HIGH7,alpha360_OPEN0,alpha360_OPEN1,alpha360_OPEN6,alpha360_VOLUME12,alpha360_VOLUME13,alpha360_VOLUME14,alpha360_VOLUME15,alpha360_VOLUME16,alpha360_VOLUME17,alpha360_VOLUME18,alpha360_VOLUME19,alpha360_VOLUME20,alpha360_VOLUME21,alpha360_VOLUME22,alpha360_VOLUME35,alpha360_VOLUME36,alpha360_VOLUME37,alpha360_VOLUME38,alpha360_VOLUME39,alpha360_VOLUME40,alpha360_VOLUME42,alpha360_VOLUME43,alpha360_VOLUME44,alpha360_VOLUME45,alpha360_VOLUME46,alpha360_VOLUME47,alpha360_VOLUME48,alpha360_VOLUME49,alpha360_VOLUME50,alpha360_VOLUME51,alpha360_VOLUME52,alpha360_VOLUME53,alpha360_VOLUME54,alpha360_VOLUME55,alpha360_VOLUME56,alpha360_VOLUME57,alpha360_VOLUME58,alpha360_VOLUME59,kunquant_alpha101_alpha029,kunquant_alpha101_alpha033,kunquant_alpha101_alpha035,kunquant_alpha101_alpha045,kunquant_alpha101_alpha101,ta_trend_dpo,ta_trend_psar_up_indicator,ta_volatility_bbhi,ta_volume_em,volume_ratio_5_20
alpha360_VOLUME12,-0.1970156158610139,-0.029626500116806315,-0.35787722078808604,-0.26291550375795303,-0.11905972582832952,-0.1284037087613364,-0.08817951487878839,0.1190611601958146,0.26997067147912046,0.7683784748574713,0.6439962078909691,-0.5413202689009959,0.541320183742417,-0.541320183742417,0.22156040033562607,0.3353205414700784,0.35680586059920794,0.1190611601958146,0.20673033328271795,0.33077737617412506,1.0,0.7969177288142009,0.7129690707583796,0.670272272689733,0.635884301107367,0.6238219490724252,0.5924530705296203,0.5680384315604912,0.5640674119094815,0.5609290392573845,0.5490666252805112,0.4483903879400658,0.44337236649542117,0.4260848996428338,0.4343764029697229,0.42102343474076215,0.42278031117659565,0.3951507198370405,0.4127177452398934,0.4013401941485649,0.39702299276028963,0.40415088700398505,0.39713057736934615,0.3885948229293705,0.39786737188362165,0.387360735242498,0.39001421402606606,0.3879645587935654,0.39324194800148016,0.3803373388593356,0.38116688072409405,0.38038235126869246,0.3744259989257008,0.36686247015237233,0.36250979130683086,0.0737509230976083,0.1190611601958146,-0.48602123712321643,0.07315859049185669,-0.12767432035295714,0.25740274343810754,-0.10800487390932048,-0.25956521107354735,-0.13896471179195524,-0.692068349285362
alpha360_VOLUME13,-0.2063901034949367,-0.048959136297148646,-0.3379241900616443,-0.2607776704962462,-0.10834989392543207,-0.1024309829237052,-0.06146879850989065,0.10835072719491542,0.27640944203615736,0.7700258434888907,0.6497622678885053,-0.5754103028116397,0.5754103028116397,-0.5754103028116397,0.20147186224463387,0.33170064086869366,0.33126687513097897,0.10835072719491542,0.2032153483974335,0.3284954185874937,0.7969177288142009,1.0,0.7965098663871834,0.7142842549211788,0.6709964356721323,0.6391751775779722,0.615525658002148,0.6033052959082685,0.5849367492909952,0.5700904862074998,0.5604179016694607,0.4571384314027253,0.4543313984039781,0.43956155307581024,0.4402561738094497,0.437342946032125,0.4255417529723854,0.4230506760502802,0.4206669251865155,0.41710571088727566,0.4106163229576918,0.40769160226595647,0.40472274078425674,0.400361249075458,0.40257508109331164,0.40011907694281157,0.4000651487951378,0.39345659185340387,0.40904937054043045,0.39848620592158823,0.3945113804491319,0.39521732344346433,0.3929215164855797,0.38002729157117554,0.39222618061597203,0.06946141846661,0.10835072719491542,-0.4835342987558312,0.06991032474141126,-0.10940519579770422,0.24075770621246512,-0.09978498945841183,-0.2569272726652275,-0.13656560395605483,-0.690599510186666
alpha360_VOLUME14,-0.20701944620928825,-0.053600726736799484,-0.339608596315106,-0.2527544156959446,-0.10495886961654977,-0.11427477194800524,-0.0742176663407167,0.10495861487827875,0.270245657455475,0.7798831994070077,0.6877660129623521,-0.5986639489182818,0.5986645280949999,-0.5986645280949999,0.19914693604468506,0.31928666150176854,0.33207522304053216,0.10495861487827875,0.1911074491078641,0.3266787515006826,0.7129690707583796,0.7965098663871834,1.0,0.8037653520054676,0.7203038583709602,0.6774661615462061,0.650964116032408,0.6272086961586784,0.6084244486136771,0.5923915088010536,0.5829755079961101,0.4753135968290284,0.47060559614719366,0.46498565739403097,0.4606731360051566,0.4576959925689012,0.44519838377659815,0.4474604397301052,0.4410699539563192,0.43500599702007137,0.42482421154464656,0.4221019951331483,0.42221758368380846,0.4118723866882805,0.4200193575493142,0.4182152451575526,0.41192475520322724,0.4036386365732163,0.4132148722149396,0.41088388738216597,0.406806156936072,0.41079957874301665,0.4010181133739956,0.40450228480487677,0.41204240786073887,0.07675648679977137,0.10495861487827875,-0.4828183591229415,0.062325885398003766,-0.1125754051181588,0.17943089439945242,-0.10736185640404042,-0.25249740771994217,-0.14126101961764798,-0.6979868987635602
alpha360_VOLUME15,-0.20160107555889695,-0.05014228490463833,-0.33909689090942574,-0.26026949864823345,-0.07891237374439194,-0.11384647925352355,-0.06295354264650932,0.07891316821830828,0.27381826159356054,0.7944927667259463,0.6909485856091957,-0.6352059541709387,0.635205766415779,-0.635205766415779,0.22530419277796424,0.32479107546668834,0.33457438809434503,0.07891316821830828,0.2076592248641878,0.32701768381684126,0.670272272689733,0.7142842549211788,0.8037653520054676,1.0,0.8026371658815491,0.7277338611110153,0.6818313661860416,0.6567218064926028,0.6431650080527054,0.6155115687167765,0.6067377221628951,0.49476070371481246,0.48321791693425037,0.4709271452645202,0.47418679650725915,0.4713600692667557,0.46048947563129883,0.45094504537748226,0.44735807319295884,0.4439155925269372,0.4381856146276212,0.42956859405622616,0.42634540197664184,0.4210169314725024,0.41966890217676234,0.4220331269048826,0.4259724903127453,0.41735781316037374,0.425624591402882,0.41610329919960626,0.4176253427134029,0.4198544934536914,0.4054367704435115,0.4010358272373731,0.4048666273926934,0.07698083262260313,0.07891316821830828,-0.4755167887486501,0.06442720605675767,-0.11402586849595062,0.16434284825774442,-0.10099574295205993,-0.2544649122051733,-0.14581507673926208,-0.6887888516410947
alpha360_VOLUME16,-0.1894233847823448,-0.05089439687102293,-0.33296022399334047,-0.24299415053650142,-0.08191865102329929,-0.09986581383212595,-0.05460089141017112,0.08191765884761891,0.2591064849576763,0.7872895492265163,0.6895085911006663,-0.6552394455194832,0.6552392726241854,-0.6552394430098741,0.19039353577826174,0.3112997581507879,0.314725731347701,0.08191765884761891,0.17240627490028804,0.30653530834628756,0.635884301107367,0.6709964356721323,0.7203038583709602,0.8026371658815491,1.0,0.8131333708148742,0.735152809580295,0.6887937357670922,0.6639944499404703,0.6425375346408818,0.622771726034187,0.5034986262749555,0.4865469789408007,0.47415046791780113,0.46079235502376437,0.47249353210031914,0.4596458826187463,0.43466023660134734,0.44005675694177826,0.43995553070622284,0.4295130750898343,0.4288315032170137,0.43023486454651616,0.4223508196495813,0.4218042188223038,0.41661410991800185,0.436635836215587,0.4190327504115018,0.4276991354688444,0.42530412105165194,0.4189751695458527,0.40570710351399386,0.4003224564969734,0.4127213843863966,0.41829618732765766,0.07433914153981096,0.08191765884761891,-0.47329357122170745,0.07297336157206318,-0.09961829639122269,0.1328073435321185,-0.10205938364566616,-0.25013701303502167,-0.1602634251787726,-0.6753666505561047
alpha360_VOLUME17,-0.19557740929998052,-0.039432493565681195,-0.3239992170038246,-0.26272546579715894,-0.09303651975641497,-0.12280642163364015,-0.09041249771537149,0.09303249204927386,0.2655624679571348,0.7961464076071122,0.713933497668858,-0.6831366255459971,0.6831368811036262,-0.6831368811036262,0.21691164260063078,0.2934005967382184,0.3104964509268076,0.09303249204927386,0.20229978154945272,0.29631857505420756,0.6238219490724252,0.6391751775779722,0.6774661615462061,0.7277338611110153,0.8131333708148742,1.0,0.8230596246425099,0.7451270274545005,0.7043964289237665,0.6765379799408335,0.6476224504910373,0.5124984012485528,0.5031923993067067,0.4894950788310226,0.4901786243437055,0.48680423279570995,0.47541890930653863,0.4567056128531225,0.4624492688710541,0.4517269117197285,0.4452294450872847,0.45515036412117493,0.44226931353028737,0.4427958707009975,0.434855322533904,0.4396751241244099,0.4416276925950605,0.434458029780345,0.4402335369460043,0.44248258090909054,0.43812785370643625,0.4258536374654712,0.4273419655385105,0.42479094997019584,0.43041066279742873,0.06790782654276506,0.09303249204927386,-0.47789494104538077,0.07882196878487402,-0.12220583468415075,0.12922249890910736,-0.10298995850378964,-0.26009658940473745,-0.16361075239725043,-0.6666701223963787
alpha360_VOLUME18,-0.20311451449179352,-0.0601101945980159,-0.3070566621811178,-0.2565300873587739,-0.11507526950573801,-0.13294258839656897,-0.078950793103234,0.1150742194165158,0.26860620735441126,0.7962492371111859,0.7154829184661405,-0.7188146126531889,0.718814214780621,-0.7188140639389937,0.21044874532440383,0.3031776520587505,0.3110778156464557,0.1150742194165158,0.20616670910154702,0.3021316460173251,0.5924530705296203,0.615525658002148,0.650964116032408,0.6818313661860416,0.735152809580295,0.8230596246425099,1.0,0.8171053636383083,0.7521499430414423,0.7183141282572494,0.67926978919793,0.5196232947496168,0.5060974618076473,0.4982530260194633,0.5036666457757601,0.4916638701548583,0.48117722859212037,0.47039455501776545,0.4763738595549084,0.4614560871957347,0.445690565368847,0.45697806679506714,0.4470321853186917,0.4427358792477907,0.43878571403194344,0.4349570808385952,0.44136923752765156,0.43638653808458405,0.4468090090592727,0.45027349225253777,0.43309548395835257,0.4312236415379097,0.42598672822105577,0.42301934412259956,0.43480453912545747,0.09293278982893868,0.1150742194165158,-0.4805777932909,0.06840229514155508,-0.1344939624511517,0.11010616934503473,-0.09744143640866437,-0.24979332730589313,-0.15473924273915757,-0.644713031921661
alpha360_VOLUME19,-0.18374324849803367,-0.10087125824907309,-0.3159060022189798,-0.24613003434600395,-0.11230861861381101,-0.12348948618301682,-0.06993477336708384,0.1123047469528739,0.2746486727642236,0.7948190091888373,0.714552061517046,-0.7931662960517092,0.7931662960517092,-0.7931663176076243,0.22124471708833887,0.31881461766727226,0.3133931620833104,0.1123047469528739,0.21394044198658124,0.31751480459402376,0.5680384315604912,0.6033052959082685,0.6272086961586784,0.6567218064926028,0.6887937357670922,0.7451270274545005,0.8171053636383083,1.0,0.8222986628678898,0.750068510188258,0.7068008498678671,0.5368821545532467,0.524969279276438,0.511007022932463,0.5108357963674799,0.4907323988673379,0.48447224369571895,0.4853655704787819,0.4799472957527023,0.46859640368379296,0.4664015838327912,0.4576915733794481,0.4501502849511718,0.45165702356962767,0.44674761722563144,0.4497117301534815,0.44796454200751934,0.4441541781461128,0.44791613785305406,0.4534511280451088,0.4500033348041755,0.4393933078444161,0.4359397808189691,0.43080741133489436,0.4336158196467741,0.08270711653017215,0.1123047469528739,-0.47138388976623524,0.07155882817419743,-0.12444647109040814,0.11891025109846229,-0.0928124514889907,-0.23950936859374838,-0.15699149706042675,-0.6276648437311714
alpha360_VOLUME20,-0.17744709209400508,-0.0928333753453888,-0.3177465466110544,-0.24707754982323296,-0.10405571140498943,-0.11210948614352026,-0.058814592336804916,0.10405320512698359,0.2745592675632815,0.7938002957447636,0.7265190366845355,-0.9714101427892649,0.9714101099044354,-0.9714101427892649,0.2147945909255743,0.30705437282586545,0.29876580597958924,0.10405320512698359,0.19415770151617,0.2987393124227412,0.5640674119094815,0.5849367492909952,0.6084244486136771,0.6431650080527054,0.6639944499404703,0.7043964289237665,0.7521499430414423,0.8222986628678898,1.0,0.8261041739415163,0.7570937937153142,0.5400236242358312,0.5361631979906536,0.5283134848404051,0.5229569348637049,0.5154794641923277,0.5108983537277293,0.4924331199504002,0.49075451913185164,0.4781699229332906,0.47296499781168716,0.468991818439765,0.45858766071962415,0.4621326604160393,0.45539997290932926,0.45682676270922273,0.46211841978244267,0.45271803794020726,0.46190167078056127,0.4618071699039965,0.45756194070950207,0.44623842977824735,0.4407237735878023,0.4505957210918951,0.4456988220183072,0.09387255262372761,0.10405320512698359,-0.46455249943362453,0.0761631843187453,-0.111498020806583,0.10706572382265292,-0.09353636050148458,-0.24164848354423168,-0.1498357824429276,-0.5613252606608105
alpha360_VOLUME21,-0.18916670705788147,-0.11007792972434041,-0.29913083687009634,-0.2519756983123122,-0.09701431002615596,-0.09529933912863273,-0.0571815303224327,0.0970168101282182,0.27851243640734946,0.794805690790688,0.737784535177868,-0.7953863222410806,0.7953863222410806,-0.7953863222410806,0.2007286345840598,0.32066700244199997,0.3062856022118767,0.0970168101282182,0.18166721657463353,0.3119282523575153,0.5609290392573845,0.5700904862074998,0.5923915088010536,0.6155115687167765,0.6425375346408818,0.6765379799408335,0.7183141282572494,0.750068510188258,0.8261041739415163,1.0,0.8352820288442494,0.5606858432669893,0.5567400478110729,0.5385560868575894,0.5374585837219297,0.5288334899052886,0.5254602717414851,0.5102888260005951,0.5070546807450205,0.4827296231608726,0.4998052573840681,0.490541318230461,0.4781290495328345,0.48111272063904753,0.4740706471157884,0.4697263532577935,0.46579760579977847,0.4719065689822519,0.47542459947044646,0.4753471748408885,0.4609163581587484,0.45745438633031615,0.45077621699094295,0.4406834221743706,0.4500374831537662,0.08378140793852076,0.0970168101282182,-0.46019618713463006,0.07328663267431193,-0.09632849704014639,0.11564292644939851,-0.0932395917456066,-0.24369117767812382,-0.14677182188515892,-0.5526333688366925
alpha360_VOLUME22,-0.2021512766934079,-0.10973876375140533,-0.3014404112385597,-0.24620510397840858,-0.09648294079774583,-0.10000145879623804,-0.05083336151067021,0.0964829555869149,0.26534975932695026,0.7915111419778077,0.7498279306166595,-0.7248893368453413,0.7248893007103522,-0.7248893368453413,0.1966590679182541,0.3038543311101721,0.298236212632928,0.0964829555869149,0.18856065954743942,0.29992671785351155,0.5490666252805112,0.5604179016694607,0.5829755079961101,0.6067377221628951,0.622771726034187,0.6476224504910373,0.67926978919793,0.7068008498678671,0.7570937937153142,0.8352820288442494,1.0,0.5739199909189372,0.5551842384097916,0.5531990304557233,0.5508266212688755,0.5284228008829243,0.5259302857049057,0.5125932166599539,0.5180058155756019,0.5014646363983408,0.5006572676729975,0.4933813081792329,0.49528532239035067,0.48456360748647254,0.47780005908513545,0.4784273993318088,0.4895743000771825,0.47723323492143077,0.47027942876657536,0.4712552030041403,0.46271407800868225,0.46717638740353407,0.4587939487690583,0.45478202043086124,0.4617053476353674,0.08668363070701163,0.0964829555869149,-0.46125159441839847,0.07644232374138553,-0.09906874545866477,0.10890708043332911,-0.08621746240824746,-0.24182679537321744,-0.15302816463082738,-0.5341017261742449
alpha360_VOLUME35,-0.19780494125703119,-0.22985952024605988,-0.291187691715761,-0.2198504897699815,-0.09174970664510444,-0.12554603600602987,-0.07003891142466934,0.09174834079073724,0.26706017269129956,0.623692429907531,0.7866976146148992,-0.5092570607807414,0.5092566890808919,-0.5092570607807414,0.16610035688403346,0.26663028327453464,0.25988681739663966,0.09174834079073724,0.16754541030919437,0.27137488488620126,0.4483903879400658,0.4571384314027253,0.4753135968290284,0.49476070371481246,0.5034986262749555,0.5124984012485528,0.5196232947496168,0.5368821545532467,0.5400236242358312,0.5606858432669893,0.5739199909189372,1.0,0.8507389805096146,0.7851519087462939,0.7436545889345878,0.7224230912575691,0.7050938322398526,0.6823741595898614,0.6712270802018766,0.6553553614243771,0.6434555303281864,0.6379246724527206,0.6200233910858353,0.6054910599770891,0.6028009872232155,0.6080437729798863,0.5896644045702781,0.5772821400350627,0.5913554001354215,0.5839967480418409,0.5719974782072381,0.5489027812262071,0.5591479993647115,0.5550431900662756,0.5515234484544409,0.09346009448105334,0.09174834079073724,-0.3776906683000165,0.07721029948635608,-0.12473047640105749,0.10850751500262265,-0.09099892159433551,-0.22638586502031732,-0.15952951512245253,-0.40640524736617656
alpha360_VOLUME36,-0.1751899022652599,-0.227360208798755,-0.2714378409250283,-0.20745805241140874,-0.08211747900963298,-0.129844149808344,-0.07711412906393814,0.08211931514063345,0.25748495657591774,0.6039309163752922,0.7892523620137502,-0.5034844731667041,0.5034844098821247,-0.5034846388784137,0.1629963479404321,0.26166672696852145,0.24553319069549004,0.08211931514063345,0.16676085635970178,0.2629733668217691,0.44337236649542117,0.4543313984039781,0.47060559614719366,0.48321791693425037,0.4865469789408007,0.5031923993067067,0.5060974618076473,0.524969279276438,0.5361631979906536,0.5567400478110729,0.5551842384097916,0.8507389805096146,1.0,0.8517829721980885,0.7786678980111568,0.7557877922995346,0.727965310544491,0.7026742517576621,0.6925662233687848,0.6746536653922836,0.6620512607318461,0.6506911002940714,0.6318043571689616,0.6227339819803712,0.6194317555288902,0.6202971900602968,0.5965536255603171,0.5856325020297168,0.5841456975185637,0.5938822041360299,0.5829379040386338,0.5759200417296064,0.5655508142278172,0.5665990569965307,0.5642302016718744,0.08907962484265472,0.08211931514063345,-0.38433315658029676,0.06991266920795058,-0.12862202382839094,0.10938808919961016,-0.0931753063812974,-0.22469257193290587,-0.15964943313983096,-0.3949518409185405
alpha360_VOLUME37,-0.18068264109036836,-0.2243116494673163,-0.25736590138424853,-0.20042835424245298,-0.07467430896587694,-0.10270286993825865,-0.03599063940815407,0.07468086182937889,0.2585304760992261,0.6006446348648444,0.7896937565140556,-0.5059210520526388,0.505921593078545,-0.505921593078545,0.17285667511294095,0.26248606852108924,0.24478519440452304,0.07468086182937889,0.16526891897539658,0.2635789442029104,0.4260848996428338,0.43956155307581024,0.46498565739403097,0.4709271452645202,0.47415046791780113,0.4894950788310226,0.4982530260194633,0.511007022932463,0.5283134848404051,0.5385560868575894,0.5531990304557233,0.7851519087462939,0.8517829721980885,1.0,0.8487943555459194,0.7888864781459544,0.7520392228605911,0.7189229778400967,0.7011881762872682,0.6834346950057166,0.669368959207148,0.6575230543499392,0.6499330825497094,0.6389336777739208,0.6301604090995474,0.6243452852319419,0.6139839803266286,0.6018238364104846,0.6098193393831488,0.6062530277618311,0.5878316593705615,0.5759156079667791,0.5639276433638767,0.5618906593587204,0.5635294362648189,0.07027876678528312,0.07468086182937889,-0.3800892716696589,0.07766491115798535,-0.10544372667093693,0.11472834314378785,-0.0968736026972836,-0.2281549913516442,-0.1540570708219257,-0.3878979975532125
alpha360_VOLUME38,-0.16601094281745862,-0.20798145958837616,-0.24835986070435173,-0.1949486156329791,-0.08514690912154042,-0.11005561429181253,-0.06285923817957886,0.08514251536957898,0.27280480063041385,0.5855873188079603,0.7842263160487519,-0.49435313113143775,0.49435361630080354,-0.49435361630080354,0.16854664903815136,0.25499656027641526,0.245762690380145,0.08514251536957898,0.1619456408696263,0.25898850700846976,0.4343764029697229,0.4402561738094497,0.4606731360051566,0.47418679650725915,0.46079235502376437,0.4901786243437055,0.5036666457757601,0.5108357963674799,0.5229569348637049,0.5374585837219297,0.5508266212688755,0.7436545889345878,0.7786678980111568,0.8487943555459194,1.0,0.8509961033922003,0.7873581553297462,0.7366600149435178,0.7169113248344241,0.6967338603348722,0.6832053936253444,0.6760787239177342,0.662320595211547,0.6389995471384289,0.6342771492518054,0.6273111902160253,0.6199400881795958,0.6113315075252843,0.609363228335462,0.591035573910239,0.5867700844544265,0.5831819105856452,0.5724647715618844,0.5698753127019094,0.5720179479560907,0.0838048328932965,0.08514251536957898,-0.3707836971093164,0.0717340368099916,-0.11404203168734042,0.09720899281370061,-0.09254677850858532,-0.22037543538513718,-0.1548774565695603,-0.3822025810631735
alpha360_VOLUME39,-0.1570218366018778,-0.20831347859051724,-0.26928384481400236,-0.21176648612683985,-0.09373629000415973,-0.11221524826233703,-0.053894331064475096,0.09373826937350291,0.25266354754167036,0.5766848091595522,0.7881667754030537,-0.4873167114773293,0.4873167114773293,-0.4873170156406088,0.18044739275395774,0.26114849810482754,0.24738840299083475,0.09373826937350291,0.17254502971557123,0.26001382438033294,0.42102343474076215,0.437342946032125,0.4576959925689012,0.4713600692667557,0.47249353210031914,0.48680423279570995,0.4916638701548583,0.4907323988673379,0.5154794641923277,0.5288334899052886,0.5284228008829243,0.7224230912575691,0.7557877922995346,0.7888864781459544,0.8509961033922003,1.0,0.8553273271401144,0.7603668395927717,0.7420117262219733,0.7176738259579126,0.7007784517011679,0.6872950697163323,0.6699841021350441,0.657237488281716,0.6468713295139694,0.6410428048204089,0.6239232829916449,0.6211724701351411,0.6141059100053297,0.6005025823424818,0.5914285865279885,0.5887183564815099,0.5829153765370603,0.5804025765020777,0.5690393572768164,0.07674993189543838,0.09373826937350291,-0.3621849867206963,0.0753222093291033,-0.11315611231862308,0.09565916561534304,-0.09312773990969044,-0.22338416884749582,-0.14713609852565776,-0.3844236206398619
alpha360_VOLUME40,-0.17938079628423748,-0.21058317413353878,-0.2546083913566417,-0.2047167688324012,-0.09346725087282118,-0.10710194967964744,-0.0540879891179659,0.09347189757363128,0.24639195258568686,0.5745617511204031,0.777366340834079,-0.48356692087633935,0.48356692087633935,-0.48356704734564715,0.17289312538699902,0.25170797971837877,0.23273370235080063,0.09347189757363128,0.17336905385747986,0.24871575340193763,0.42278031117659565,0.4255417529723854,0.44519838377659815,0.46048947563129883,0.4596458826187463,0.47541890930653863,0.48117722859212037,0.48447224369571895,0.5108983537277293,0.5254602717414851,0.5259302857049057,0.7050938322398526,0.727965310544491,0.7520392228605911,0.7873581553297462,0.8553273271401144,1.0,0.7924715981120023,0.7651123875125101,0.7351540094363692,0.7198535046826635,0.6957612307160379,0.6813891633174907,0.6694618905245974,0.6585608019563747,0.6395779967486535,0.6365945145532002,0.6276558382072808,0.6143387536005268,0.6087172978715966,0.5971365138750103,0.5903475312530789,0.5855781376646029,0.5779671266818385,0.5795972507098551,0.08334555015670277,0.09347189757363128,-0.3602063760607407,0.07377468712715449,-0.10741218497168518,0.09481107611991144,-0.09383505092854286,-0.21529788915086356,-0.14432498269823751,-0.379788693716816
alpha360_VOLUME42,-0.15290278639594174,-0.21666461000215897,-0.25222086572424207,-0.19661580429740522,-0.09623408650460777,-0.09900812020145505,-0.04984717197953715,0.09623436014569761,0.23941017706615977,0.5514519611046599,0.7741786646436641,-0.4635650613635132,0.46356565437838704,-0.46356509879979063,0.15312688314412154,0.24587613907948497,0.21065330624201817,0.09623436014569761,0.14085757581878733,0.24685726550996645,0.3951507198370405,0.4230506760502802,0.4474604397301052,0.45094504537748226,0.43466023660134734,0.4567056128531225,0.47039455501776545,0.4853655704787819,0.4924331199504002,0.5102888260005951,0.5125932166599539,0.6823741595898614,0.7026742517576621,0.7189229778400967,0.7366600149435178,0.7603668395927717,0.7924715981120023,1.0,0.8592468107205855,0.7948865976320171,0.7689876458154188,0.7477324730886201,0.7291137175161544,0.7102913030380487,0.6956275966987415,0.679910062918011,0.6558769711456955,0.6584464855067129,0.6503466427543629,0.6305978661293714,0.6238207310152111,0.6214659430139642,0.61286447345665,0.5988497759082247,0.604180982105806,0.0802804887427734,0.09623436014569761,-0.3430413924779635,0.0696686382939565,-0.09859972105635781,0.08969621604192078,-0.08923432511411993,-0.2196395316706814,-0.1394503056764405,-0.3595136867298525
alpha360_VOLUME43,-0.15936519882597344,-0.21348665833809333,-0.24928651648965494,-0.20947234003418458,-0.08281475502972253,-0.08879237939804274,-0.05202445264536679,0.08281341265207194,0.2547943228816734,0.5611543288482308,0.7799526493104623,-0.46471884115804724,0.4647188457797937,-0.464718513124871,0.16279820966947545,0.2524860868614356,0.222487543826352,0.08281341265207194,0.15875491748322085,0.2423396909106541,0.4127177452398934,0.4206669251865155,0.4410699539563192,0.44735807319295884,0.44005675694177826,0.4624492688710541,0.4763738595549084,0.4799472957527023,0.49075451913185164,0.5070546807450205,0.5180058155756019,0.6712270802018766,0.6925662233687848,0.7011881762872682,0.7169113248344241,0.7420117262219733,0.7651123875125101,0.8592468107205855,1.0,0.8585591693716702,0.7983785863924794,0.7702179775104298,0.741583625257167,0.7245231352773116,0.7179478806081939,0.6957701525811173,0.6813008426897076,0.6686148419360549,0.6611700298271661,0.6445816393965642,0.6400824064231023,0.6249021927204641,0.6233343794432591,0.6167736565599082,0.616055585578263,0.08836238808471754,0.08281341265207194,-0.35756725683019086,0.07711510964244311,-0.08921329670838554,0.09637288777332856,-0.09258902131184762,-0.21683277726112113,-0.1496679438529446,-0.35873300273763
alpha360_VOLUME44,-0.1663287024294447,-0.20802696040805488,-0.26199111882639714,-0.198156433912495,-0.07973268522195504,-0.10041153008613973,-0.05411657730048432,0.0797349983065978,0.23897528402590185,0.5423467245659683,0.7790691111176604,-0.46023966200132566,0.46023966200132566,-0.46023975574326015,0.15996726502036443,0.24024797271425655,0.22093338959998182,0.0797349983065978,0.1546605786587909,0.23645648002579922,0.4013401941485649,0.41710571088727566,0.43500599702007137,0.4439155925269372,0.43995553070622284,0.4517269117197285,0.4614560871957347,0.46859640368379296,0.4781699229332906,0.4827296231608726,0.5014646363983408,0.6553553614243771,0.6746536653922836,0.6834346950057166,0.6967338603348722,0.7176738259579126,0.7351540094363692,0.7948865976320171,0.8585591693716702,1.0,0.8601340283281356,0.7921961962916972,0.761143748520381,0.7389710729323438,0.7230676107427767,0.699168718419768,0.6898517872464536,0.670078682600929,0.6644080980701199,0.6531483383519749,0.650934981500147,0.631109832911801,0.6383529436869513,0.6285135132626729,0.6113159370346816,0.08236030829483865,0.0797349983065978,-0.35377083930335307,0.07081480376431501,-0.0974671481895389,0.09953274342915833,-0.0883836563612313,-0.22022243001618513,-0.13911274088822284,-0.3590465120585132
alpha360_VOLUME45,-0.15518749238182478,-0.19619951709057995,-0.24959792163441846,-0.19791981119139956,-0.07913024227100132,-0.09046868325344799,-0.05132177756214038,0.07913075348094234,0.23741758197280433,0.5351302776511684,0.7737699468033838,-0.4464591862500664,0.4464595255225436,-0.4464591862500664,0.14568440228222873,0.2340561659869285,0.22156861442786574,0.07913075348094234,0.15099703384700647,0.23377112660307883,0.39702299276028963,0.4106163229576918,0.42482421154464656,0.4381856146276212,0.4295130750898343,0.4452294450872847,0.445690565368847,0.4664015838327912,0.47296499781168716,0.4998052573840681,0.5006572676729975,0.6434555303281864,0.6620512607318461,0.669368959207148,0.6832053936253444,0.7007784517011679,0.7198535046826635,0.7689876458154188,0.7983785863924794,0.8601340283281356,1.0,0.8578615655071088,0.8013608533910577,0.7645597683214411,0.742396609661684,0.7163312784777225,0.704581398217011,0.6853991474611267,0.6811058286307385,0.6628899798325559,0.6570166881236146,0.6418545713172304,0.6435055239378102,0.630640699351365,0.6152388269678437,0.07147328446260973,0.07913075348094234,-0.3456312522818028,0.07245731136220902,-0.08896632449818417,0.10178374132978482,-0.09082977234693151,-0.21643544031378087,-0.12789910144185956,-0.34941107184923437
