,alpha158_CNTP5,alpha158_CORD30,alpha158_IMAX10,alpha158_IMXD5,alpha158_KMID,alpha158_KMID2,alpha158_KSFT2,alpha158_OPEN0,alpha158_QTLD5,alpha158_VMA30,alpha158_VMA60,alpha158_VSUMD20,alpha158_VSUMN20,alpha158_VSUMP20,alpha360_CLOSE2,alpha360_CLOSE7,alpha360_HIGH7,alpha360_OPEN0,alpha360_OPEN1,alpha360_OPEN6,alpha360_VOLUME12,alpha360_VOLUME13,alpha360_VOLUME14,alpha360_VOLUME15,alpha360_VOLUME16,alpha360_VOLUME17,alpha360_VOLUME18,alpha360_VOLUME19,alpha360_VOLUME20,alpha360_VOLUME21,alpha360_VOLUME22,alpha360_VOLUME35,alpha360_VOLUME36,alpha360_VOLUME37,alpha360_VOLUME38,alpha360_VOLUME39,alpha360_VOLUME40,alpha360_VOLUME42,alpha360_VOLUME43,alpha360_VOLUME44,alpha360_VOLUME45,alpha360_VOLUME46,alpha360_VOLUME47,alpha360_VOLUME48,alpha360_VOLUME49,alpha360_VOLUME50,alpha360_VOLUME51,alpha360_VOLUME52,alpha360_VOLUME53,alpha360_VOLUME54,alpha360_VOLUME55,alpha360_VOLUME56,alpha360_VOLUME57,alpha360_VOLUME58,alpha360_VOLUME59,kunquant_alpha101_alpha029,kunquant_alpha101_alpha033,kunquant_alpha101_alpha035,kunquant_alpha101_alpha045,kunquant_alpha101_alpha101,ta_trend_dpo,ta_trend_psar_up_indicator,ta_volatility_bbhi,ta_volume_em,volume_ratio_5_20
alpha360_VOLUME12,-0.46074177609983474,-0.18269247347575385,-0.5992310079589317,-0.4481024170807627,-0.206446670210981,-0.226308614831492,-0.16731025351651121,0.20644859562574153,0.4087182035784886,0.792093853766622,0.6363763887330266,-0.6455982994271479,0.6456016499978489,-0.6455997013152363,0.3356473929663098,0.5425177300451236,0.5531131653160183,0.20644859562574153,0.33112102207856237,0.5393094306256542,1.0,0.8612815448960303,0.7918983281885398,0.7511769403114211,0.7277991185346521,0.6987067937218588,0.6709307371188066,0.6484418752650936,0.6429876464225572,0.6208453475918111,0.6163191861147325,0.476869154839249,0.46984269978004667,0.46273543547053286,0.46565798239847483,0.4655895458285127,0.4545947818630723,0.4531136609212678,0.4438023725903027,0.43927521059558416,0.4392507211812586,0.4483669143894051,0.4622496899733218,0.45583050840280087,0.4596946820370065,0.46240171630192023,0.4475130598381912,0.446054822828918,0.4458569181129595,0.4439200497522521,0.4375143286341657,0.43397370611720903,0.4338315569918232,0.4277727304635959,0.41989333993333716,0.15861527823476484,0.20644859562574153,-0.6092921086404867,0.25974650187039794,-0.22701128651374586,0.4024293161627133,-0.22968670387409804,-0.5654892660395717,-0.3102890988740151,-0.7371664998400451
alpha360_VOLUME13,-0.448606654703423,-0.1910396583553356,-0.5981975953931328,-0.44286151372315813,-0.18558873936475925,-0.20533212264494144,-0.1339025506987301,0.18558840779786695,0.39225454038976865,0.8152060322930331,0.6623932502939369,-0.6664392331074173,0.6664379533755522,-0.6664389422592661,0.3233241858875219,0.535278327603586,0.5437788534454093,0.18558840779786695,0.32195813610823254,0.5312186749270024,0.8612815448960303,1.0,0.8688316836852779,0.8106643511586099,0.7649670807592012,0.7480272467944055,0.7180397146402698,0.6832135744742169,0.6645791428416464,0.6542213014254142,0.6479612196105273,0.5154901129893877,0.4989822874173994,0.4887389994539733,0.494141067589085,0.4917807534051396,0.47316310371088965,0.4752124546855672,0.47433749037554385,0.46410572581586573,0.4596155771568607,0.46705033066758983,0.4790842950770367,0.47550907908098405,0.4742454020339314,0.48384838779263306,0.4652320585489893,0.4618462137841408,0.4646059264661882,0.4650661529466187,0.45646693651015213,0.4422218921031074,0.4433248871805839,0.43970187901633667,0.42803612254926404,0.1442711360456653,0.18558840779786695,-0.5992184840375437,0.25703666964627025,-0.20644361048843107,0.3605450708416515,-0.21423041644978827,-0.566498445137418,-0.31746082095078354,-0.7737357918642234
alpha360_VOLUME14,-0.45484860504456803,-0.20475858172482866,-0.5940780163634892,-0.4431428511397513,-0.1860873345332875,-0.20490936322334022,-0.14321166930248774,0.18608942282301263,0.38825007324138144,0.820514650917185,0.6778768948204434,-0.6911307868980493,0.6911288731172148,-0.6911332940091122,0.3060521684323515,0.5425313533725228,0.5454825139415734,0.18608942282301263,0.30532978887937673,0.5418540669169,0.7918983281885398,0.8688316836852779,1.0,0.8786019071308824,0.8162431444473144,0.7788595125017355,0.7554934060884942,0.7218927546072499,0.6910332015263804,0.6771689238848759,0.6695189194744546,0.5359793414513784,0.5217903551169835,0.5040978817575689,0.5062631473543998,0.5088373512686901,0.49554407253445754,0.4800712126573951,0.48743377765701246,0.4808837260524067,0.474057263998888,0.4827630471979305,0.492508414760539,0.4860838874010002,0.49296256251461074,0.4930632308766817,0.48749935809813044,0.4797977106899935,0.4821578678159372,0.48407297491797674,0.4757690158906167,0.46114852142223445,0.4520963613430418,0.4536537310361479,0.4471726453451394,0.1810127730502802,0.18608942282301263,-0.599877208564161,0.25321190011958045,-0.20561003968727729,0.3042433197938478,-0.1929793347851767,-0.5708059527914361,-0.3026751945361127,-0.8055677259348575
alpha360_VOLUME15,-0.4343843371709079,-0.20519238755921,-0.5851918375071866,-0.42150821030592267,-0.18413765722000403,-0.1920600641918157,-0.12162188307052721,0.18414288085279842,0.3803195865079312,0.8364525420861346,0.6969527583259181,-0.7318375276622768,0.7318351717922527,-0.7318367830910099,0.3142973470483671,0.5330939532832254,0.5410137019029357,0.18414288085279842,0.31146380547163555,0.5301939878057376,0.7511769403114211,0.8106643511586099,0.8786019071308824,1.0,0.8786716234327094,0.8224386579726493,0.7897737057123484,0.7639331330328042,0.733537872489518,0.7062996930062863,0.6974570424842825,0.5597018590059839,0.5473366883559501,0.532557402430974,0.527914064050766,0.5291682245463135,0.5175670247348669,0.4973989391674339,0.5002940067620566,0.4978237345260931,0.49371065886110893,0.4936349278195163,0.5064145338170658,0.4979960038860105,0.49579321306072005,0.5071432073240311,0.4955160464066141,0.49386935142933136,0.4873802732311296,0.4899988780241722,0.4811562042343163,0.46907011983618596,0.4584297368920148,0.45049196150389714,0.45280005681078767,0.17271399693697342,0.18414288085279842,-0.5928660870194866,0.2384007023354618,-0.1934735803893703,0.26917687506836385,-0.18378872441131905,-0.5654745491231242,-0.30019498692730634,-0.8067297631870145
alpha360_VOLUME16,-0.42294301077117735,-0.19867770308978228,-0.5849880809264272,-0.39870225998087894,-0.19340176998085498,-0.19700297616769308,-0.14107929863155014,0.19340769746617512,0.3819223983161707,0.8455306283695194,0.7132534941973351,-0.7651796384050139,0.7651778060616617,-0.765180435328948,0.3083662493941924,0.5287143211046887,0.5338074096149233,0.19340769746617512,0.30779952013777917,0.5265604916571603,0.7277991185346521,0.7649670807592012,0.8162431444473144,0.8786716234327094,1.0,0.8813308480785396,0.8270686289718311,0.785871919595238,0.7694504817410999,0.7396455382392839,0.7205604083117142,0.576068221854223,0.5686512158976762,0.5565269547712278,0.5542881627617898,0.5454379676387455,0.5349726810985209,0.5209517061071108,0.5184332636003562,0.511481137694658,0.5125359857691956,0.5131587265625543,0.5158921523887021,0.5157992671231556,0.511116099997131,0.5081475525256055,0.5064301639967078,0.4952724145443341,0.49832010761474665,0.4916670783137499,0.48408202611244006,0.47098953149086226,0.46381428433450206,0.45643697333362215,0.4491795383067142,0.1919912029835529,0.19340769746617512,-0.588882275906793,0.24052838453420308,-0.19824645671913094,0.2595485506187352,-0.17631595465675975,-0.5481546057096098,-0.2846398984609549,-0.8001260500985242
alpha360_VOLUME17,-0.41209609655488505,-0.19690725804115444,-0.5735359291585114,-0.3968123286948017,-0.22195880622237277,-0.22054313193153677,-0.16460640113037087,0.22196512344421543,0.3955321256558015,0.8513683288654016,0.7292953868481677,-0.7862109612850164,0.7862102283476756,-0.7862114906286515,0.32766589146715047,0.5209498853976847,0.5319844839259047,0.22196512344421543,0.3304025166229607,0.5192944882437199,0.6987067937218588,0.7480272467944055,0.7788595125017355,0.8224386579726493,0.8813308480785396,1.0,0.8888344337127164,0.8279698975886431,0.7912799326665589,0.7681408041504636,0.7511124418254254,0.5949763590479009,0.5861040885501855,0.5793462608433717,0.5752405727214264,0.571168448476122,0.5513454775078632,0.5375842939020102,0.5362419133452603,0.5265832417995422,0.5212726977606298,0.5294443325131493,0.5334009784085268,0.522236772127198,0.5296117214410907,0.523336329379528,0.5079092140996762,0.5059848638433936,0.5043316771353774,0.5047876048801342,0.49056098861194536,0.4797629019832656,0.46935424939503,0.46895053471036513,0.4597305843327826,0.1710591756623479,0.22196512344421543,-0.6079419740720274,0.2416638498992723,-0.22215532068416885,0.2431461342336813,-0.1789507277587956,-0.5500032307412628,-0.3137272555873268,-0.7818448709963967
alpha360_VOLUME18,-0.4302470687567123,-0.20849016350389468,-0.5768322566794034,-0.4130469431475396,-0.22279698405824055,-0.22107340628068667,-0.17096288747343305,0.2228004567851651,0.4164475222797246,0.8573579858863258,0.7439414236011826,-0.8260661975510911,0.8260652144843403,-0.8260661393814609,0.34734237967257153,0.5236312843065574,0.532935539929228,0.2228004567851651,0.3485449204382556,0.5236585484122448,0.6709307371188066,0.7180397146402698,0.7554934060884942,0.7897737057123484,0.8270686289718311,0.8888344337127164,1.0,0.8921896230824352,0.8327255149891154,0.7978514663156075,0.792009036628788,0.610440423676873,0.6030147737132744,0.5928385262486849,0.5977973941541337,0.5950071598671062,0.5777022242181903,0.5542754992332893,0.5556697089305715,0.5499858438387879,0.5372178252315797,0.543542062331644,0.5530812941756169,0.5455030129192655,0.539254314901014,0.546334728109215,0.5284115598132829,0.5172512334462902,0.5219867008868518,0.5181519901703563,0.5121404264666884,0.49351374302886425,0.48335980361746694,0.47600521949111674,0.4725892370408476,0.1806612830596332,0.2228004567851651,-0.6119745022500362,0.24220354191155596,-0.2225220394840093,0.23920700903092817,-0.19301998304870976,-0.5516626474166763,-0.32673174537533406,-0.7564510992466265
alpha360_VOLUME19,-0.4404643432615009,-0.22939856232130143,-0.5813545266082198,-0.4298206446484068,-0.2099488542362836,-0.21184344490974202,-0.15970051412413303,0.2099508552715634,0.4271589070745509,0.860142222884477,0.7653557644114154,-0.8883775752538761,0.8883781045975112,-0.8883782616555128,0.345755192227011,0.5233464916139288,0.5261306646254866,0.2099508552715634,0.34206028058284016,0.523570729721491,0.6484418752650936,0.6832135744742169,0.7218927546072499,0.7639331330328042,0.785871919595238,0.8279698975886431,0.8921896230824352,1.0,0.8961134787572538,0.8398843117740474,0.8154609781483922,0.6420767274640905,0.6276069272397745,0.6142823648784058,0.6224908559086372,0.6240994090593801,0.6085021068923729,0.5753040939576343,0.5798361131164768,0.5739454317213839,0.5652239194543279,0.5664861422606249,0.5770210113125273,0.57368058539496,0.5683915466683426,0.5633897204909712,0.5567470512011179,0.5445700709387947,0.5419284018873671,0.5469502791362778,0.5318034309518229,0.5207369671001646,0.5118401664693825,0.49804789701313606,0.49271106611832405,0.1439620226306387,0.2099508552715634,-0.6110778988375684,0.23753425987626667,-0.21343461115801005,0.23328954052111567,-0.19435224668884682,-0.5546504374018809,-0.33332714020670184,-0.7249205362132357
alpha360_VOLUME20,-0.45354803681802536,-0.25210626995785473,-0.5847662917602975,-0.4545404805132553,-0.21960724075081356,-0.22442820591388293,-0.16497099092174503,0.21960430900145012,0.43676903024688146,0.8615255606778698,0.7836014309542894,-0.9886740414278987,0.9886729245709984,-0.9886740937805659,0.3435728305758563,0.5472648721304718,0.5407121447228755,0.21960430900145012,0.34124836633501987,0.5465462387016836,0.6429876464225572,0.6645791428416464,0.6910332015263804,0.733537872489518,0.7694504817410999,0.7912799326665589,0.8327255149891154,0.8961134787572538,1.0,0.9047081405116736,0.8506158465287843,0.6690705014289602,0.6552297766707348,0.6383026585871067,0.6416792194789709,0.6438096938199631,0.6339853726182474,0.608981977256931,0.5993393896139707,0.5933658746654344,0.586353205808596,0.5911499491376387,0.5904869258753477,0.5900047054577283,0.5868693682054528,0.586419827486095,0.5708576016061147,0.5654775157742659,0.5604704077944699,0.5573306205654819,0.5516855022643925,0.534224666189505,0.5247664995422167,0.5147504686901616,0.5087780182458586,0.15575764279719323,0.21960430900145012,-0.623115138197197,0.26001489072730255,-0.2258909336186096,0.2335293390047637,-0.2029660491442474,-0.5540261551133211,-0.3392820350566024,-0.6858921696069127
alpha360_VOLUME21,-0.45690840328483434,-0.27709418056360463,-0.5813974383444384,-0.4513236534259946,-0.20110470875478298,-0.19948620859727123,-0.1531093365909567,0.201102411054389,0.4211538351016164,0.8570737399882213,0.7952840566141278,-0.8938049413611735,0.8938032195401188,-0.8938047435844307,0.33430494260600363,0.5562039853502811,0.5504647834892624,0.201102411054389,0.33069039230599145,0.5579784731882097,0.6208453475918111,0.6542213014254142,0.6771689238848759,0.7062996930062863,0.7396455382392839,0.7681408041504636,0.7978514663156075,0.8398843117740474,0.9047081405116736,1.0,0.9067757102145382,0.6874848133637884,0.679232223936882,0.6630736371908508,0.6608523949588523,0.6598664488113187,0.6496368772467002,0.6289874612569903,0.621002120562236,0.605925948478507,0.5971760377979742,0.6076186614502624,0.6126895058938981,0.6031261394703441,0.5996120481217341,0.6022955120524798,0.5854044184208513,0.5752093879826616,0.5735014927374169,0.5700836430420175,0.5579547457960401,0.548577615260621,0.5319368371817856,0.5262103686528237,0.5235577171752093,0.1552618106861008,0.201102411054389,-0.6188791850053212,0.2530853462720585,-0.20098270958930775,0.24512999783864922,-0.18727279198690933,-0.5551333442211369,-0.3157846863236428,-0.665762359656169
alpha360_VOLUME22,-0.44567624324147426,-0.28701808817226904,-0.5663610310199325,-0.44041950029355886,-0.19859364797410417,-0.19908660650546342,-0.148557016231165,0.19858936087235646,0.41043991411091224,0.859478978577591,0.808291350178312,-0.8374421354694834,0.8374382788229994,-0.8374418504382953,0.3208342406826155,0.5542718810822892,0.5493750103687366,0.19858936087235646,0.31783692251197965,0.5551879015173269,0.6163191861147325,0.6479612196105273,0.6695189194744546,0.6974570424842825,0.7205604083117142,0.7511124418254254,0.792009036628788,0.8154609781483922,0.8506158465287843,0.9067757102145382,1.0,0.7006353263745547,0.6927721768050554,0.6771110509197631,0.6778736256872248,0.6700715716803528,0.6614511000610013,0.6445989568137729,0.6386361159923833,0.6235679829515517,0.6066902916027276,0.6137353842114547,0.6257388211989584,0.6244165673342671,0.6140737394995964,0.6175883020222114,0.60512870461143,0.5923716916982608,0.5871842287799458,0.5835702776271249,0.5767818992305158,0.563032558961377,0.5551406154249153,0.5417092012697825,0.5401751401475084,0.14914056232767683,0.19858936087235646,-0.613350423415575,0.24217790073855186,-0.20053602499879414,0.23417245080262805,-0.1759240422760643,-0.5556640024898463,-0.3039415764709709,-0.6470762326732158
alpha360_VOLUME35,-0.4377638414460616,-0.477178355508721,-0.561617396563287,-0.4090022516998504,-0.18076828609443588,-0.19408744449715648,-0.13412992996632467,0.180763190434828,0.3996716219668348,0.7104018095129356,0.8801454382689574,-0.6562403460227434,0.6562418526161663,-0.6562393396881405,0.2778075845426353,0.518500583313418,0.48981168233713845,0.180763190434828,0.28005009359144484,0.5189507638987082,0.476869154839249,0.5154901129893877,0.5359793414513784,0.5597018590059839,0.576068221854223,0.5949763590479009,0.610440423676873,0.6420767274640905,0.6690705014289602,0.6874848133637884,0.7006353263745547,1.0,0.9390537762641988,0.9027532104807806,0.8844833221038801,0.881405258669526,0.8708826692265648,0.8485137996860841,0.8422199213160353,0.82986664053842,0.8141808390959853,0.8020489635649403,0.7959912189918351,0.7851422455706328,0.7863737024595027,0.7781540195924156,0.7668879757394482,0.7512315441433153,0.7361468851105362,0.7273137569570005,0.7102395569633433,0.6963460432656868,0.6886363277298373,0.6732612917199278,0.6652866426032091,0.1749212784577174,0.180763190434828,-0.5663391068863,0.2574103513508489,-0.19454753718743742,0.22077940533559304,-0.168775605337681,-0.5260880495543823,-0.285499168604743,-0.5182120095948246
alpha360_VOLUME36,-0.42492430909545226,-0.4757919172740371,-0.5506542652427641,-0.39756872003057026,-0.17345729428897783,-0.19177129851344252,-0.13447671403388634,0.1734592313376644,0.39094725357093474,0.7015328255993281,0.8786302066559878,-0.6427266102069134,0.6427284134654504,-0.6427264298810597,0.270424782328662,0.5035183900842838,0.47301783669332365,0.1734592313376644,0.2756093251315396,0.5054466900584589,0.46984269978004667,0.4989822874173994,0.5217903551169835,0.5473366883559501,0.5686512158976762,0.5861040885501855,0.6030147737132744,0.6276069272397745,0.6552297766707348,0.679232223936882,0.6927721768050554,0.9390537762641988,1.0,0.9407189226481897,0.9009179470131907,0.885252621280596,0.8762766052473706,0.851159145058142,0.8481683069843134,0.8372279781588395,0.8219070573559302,0.8086398095312242,0.80291993743833,0.7917431025302789,0.7829021912802189,0.7779082296368542,0.7699259835664279,0.7586077382872948,0.7451884699509534,0.7287746290505229,0.7132668324935462,0.6960208343139763,0.6838015647304782,0.679222503791671,0.6690887376080364,0.18044167525463697,0.1734592313376644,-0.5548432871769727,0.2531052868213003,-0.19202153844571632,0.20496085498001723,-0.16667093117895393,-0.5190146167018085,-0.2911151497380517,-0.4980397009122371
alpha360_VOLUME37,-0.43211219651246074,-0.4806998402173329,-0.5567754728824469,-0.39642166145819674,-0.19289871901865135,-0.21289806030575867,-0.1436126383806059,0.19290156933053249,0.3984450106081628,0.6869492979309552,0.8748150234843595,-0.6265741603568712,0.6265760857716317,-0.626574899111175,0.276543732986692,0.5047121763206187,0.476133646400732,0.19290156933053249,0.282889673175794,0.5071402232220005,0.46273543547053286,0.4887389994539733,0.5040978817575689,0.532557402430974,0.5565269547712278,0.5793462608433717,0.5928385262486849,0.6142823648784058,0.6383026585871067,0.6630736371908508,0.6771110509197631,0.9027532104807806,0.9407189226481897,1.0,0.937795933631058,0.9030905070816522,0.885740897156722,0.8706064158356533,0.8549124357432089,0.8464849069703574,0.830938258917352,0.8204754329524859,0.8115467960830804,0.803050574793894,0.7897221267012261,0.7772573231085395,0.7713042896868061,0.7644488824252864,0.7572419851731197,0.7415945407848568,0.7209377488860341,0.705230814416938,0.693746855495214,0.683809976059009,0.6796725680377008,0.18573726388161801,0.19290156933053249,-0.5607543337596081,0.25398012315813717,-0.2129605344886225,0.2097752120730928,-0.1806178793213546,-0.5093363536246299,-0.2945308587910587,-0.48842079412574224
alpha360_VOLUME38,-0.43372151750232263,-0.4794532359567519,-0.5605747873789493,-0.39164424789727836,-0.18686810476108418,-0.2049356675301289,-0.14156046036189934,0.1868690063903527,0.3956663113588093,0.6863562760016793,0.8754871968294853,-0.6294491594290655,0.6294494444602536,-0.6294481705453517,0.2792939000324191,0.5056258932382993,0.4738424435544594,0.1868690063903527,0.2821542636256484,0.5066795895541584,0.46565798239847483,0.494141067589085,0.5062631473543998,0.527914064050766,0.5542881627617898,0.5752405727214264,0.5977973941541337,0.6224908559086372,0.6416792194789709,0.6608523949588523,0.6778736256872248,0.8844833221038801,0.9009179470131907,0.937795933631058,1.0,0.9393341829667083,0.8996707319714923,0.8797431894589742,0.871622069213344,0.8487686641039609,0.8382825877378931,0.8256997346976237,0.8173498391132733,0.8054235583233027,0.8003180389630886,0.7865396894993556,0.7741276283103958,0.7685624059964233,0.7623964019245026,0.7530208361521367,0.7331186497814346,0.7145861138901328,0.7032002871346019,0.69208345420013,0.6794856748327442,0.1801126620091097,0.1868690063903527,-0.559033751718011,0.24961508573982452,-0.20507748508862247,0.21933782810841693,-0.17660997807039333,-0.5111652824194881,-0.2893587584720867,-0.48918705103079724
alpha360_VOLUME39,-0.43572564158949867,-0.48636954100415625,-0.5490996586070938,-0.39898868142315397,-0.188375442755232,-0.20642962069236145,-0.14179764702915018,0.18837667013442977,0.40433126529439545,0.6822356499186917,0.880104079661866,-0.632694617608324,0.632698445169993,-0.6326950422466247,0.2832859654156419,0.5035474981672494,0.46811574234697656,0.18837667013442977,0.2877197360690309,0.5056401913334092,0.4655895458285127,0.4917807534051396,0.5088373512686901,0.5291682245463135,0.5454379676387455,0.571168448476122,0.5950071598671062,0.6240994090593801,0.6438096938199631,0.6598664488113187,0.6700715716803528,0.881405258669526,0.885252621280596,0.9030905070816522,0.9393341829667083,1.0,0.9422827200854358,0.8896947567268116,0.8847226610474493,0.870183604061385,0.8485268587680701,0.8398693738130051,0.8300562793499232,0.8216600923738382,0.8098216070067693,0.8024747129055351,0.7905681865219897,0.7775470136840332,0.7732351316738221,0.7634147252882206,0.7507828585175218,0.7332120992923944,0.7199423327226996,0.7078455858313486,0.7002057087535498,0.17618565354033283,0.18837667013442977,-0.5617074780526566,0.26177876260771477,-0.20671360482712997,0.22679760619406975,-0.16983133805199963,-0.5191109805112426,-0.29453202218366326,-0.4843621885025027
alpha360_VOLUME40,-0.4439138663205589,-0.4963810171741645,-0.5445986496781253,-0.41087302190973085,-0.18251987836590713,-0.19869265850171366,-0.1292724284585097,0.18251848229478168,0.4074657416361437,0.6653911792456902,0.8782745400858905,-0.6222483350862945,0.6222493705057126,-0.6222469680999841,0.2833344905211773,0.5072565799333436,0.4724619909747259,0.18251848229478168,0.2873544715099461,0.5093737043441987,0.4545947818630723,0.47316310371088965,0.49554407253445754,0.5175670247348669,0.5349726810985209,0.5513454775078632,0.5777022242181903,0.6085021068923729,0.6339853726182474,0.6496368772467002,0.6614511000610013,0.8708826692265648,0.8762766052473706,0.885740897156722,0.8996707319714923,0.9422827200854358,1.0,0.9070200459293439,0.889637203694665,0.8797966997018202,0.8650207934323603,0.846672341152875,0.8440180318407992,0.8354915448930055,0.8248988959473986,0.8119436583853046,0.8043977368942485,0.7925327727115002,0.7805500033936162,0.7779568885325392,0.7622947621296069,0.7498598053741897,0.736632584072043,0.7238611392736144,0.7144994120562794,0.16800651490551402,0.18251848229478168,-0.5567309556644341,0.2752943540347491,-0.199174367026587,0.2318974714662258,-0.16071392961929964,-0.5259218240190454,-0.2926290841682672,-0.4772619859860984
alpha360_VOLUME42,-0.444236422737131,-0.500889995342474,-0.5426163973719147,-0.4091554007023122,-0.17195715769505213,-0.19235178488740443,-0.11968162342037751,0.17195605828904084,0.3899163073974575,0.6481549302961465,0.874135247368563,-0.5970024828892287,0.5970013194966243,-0.5970004644030599,0.25940903076063565,0.5061221616216185,0.4682640865379816,0.17195605828904084,0.26355771205628176,0.508191464779464,0.4531136609212678,0.4752124546855672,0.4800712126573951,0.4973989391674339,0.5209517061071108,0.5375842939020102,0.5542754992332893,0.5753040939576343,0.608981977256931,0.6289874612569903,0.6445989568137729,0.8485137996860841,0.851159145058142,0.8706064158356533,0.8797431894589742,0.8896947567268116,0.9070200459293439,1.0,0.942398797582554,0.9065261741347902,0.8896090844954132,0.8780225317968577,0.8663203844091151,0.8522242426215256,0.8467109425194937,0.833854651498416,0.8184325155389115,0.8070556818082136,0.8037380293008803,0.790049755509554,0.7760893641880253,0.7693620988049329,0.7590070844327297,0.7513440791099525,0.7386905441519942,0.17214124712383172,0.17195605828904084,-0.5449738263422008,0.26254441454861543,-0.19248771567931902,0.2388866630603047,-0.16853421718808462,-0.5260857751218404,-0.27261157650564,-0.46270415184339675
alpha360_VOLUME43,-0.4442613426067203,-0.4933652243289685,-0.5426857821068496,-0.40696634372671836,-0.18068612730870318,-0.19719636692034598,-0.12878797432708963,0.18068405065290408,0.4013800116539364,0.6478848545199652,0.8745134953891145,-0.5873153547604036,0.5873124695467443,-0.587311335238955,0.27204018786184564,0.5134608596219538,0.47697508173589254,0.18068405065290408,0.2775579553914789,0.5144883970550996,0.4438023725903027,0.47433749037554385,0.48743377765701246,0.5002940067620566,0.5184332636003562,0.5362419133452603,0.5556697089305715,0.5798361131164768,0.5993393896139707,0.621002120562236,0.6386361159923833,0.8422199213160353,0.8481683069843134,0.8549124357432089,0.871622069213344,0.8847226610474493,0.889637203694665,0.942398797582554,1.0,0.9418809075476794,0.9092478613295581,0.8869421174717999,0.8780070179564762,0.8669689816031099,0.854321699880401,0.8432547764886638,0.8299623819328107,0.8157403377975577,0.8074106038070441,0.8025100916746392,0.7891879142681099,0.7736714271683771,0.7701171347883171,0.7630967991742146,0.7551493210917751,0.18787915692102378,0.18068405065290408,-0.5501021132956858,0.2775991453066427,-0.19738039817949532,0.24548256396745544,-0.16774447782673751,-0.5274594742075045,-0.28242732350386024,-0.46566935456118425
alpha360_VOLUME44,-0.44184145690445936,-0.4879720968660228,-0.538562352247685,-0.40589370737925734,-0.16795547105498979,-0.1859926285583148,-0.11932335085084601,0.16795418550616176,0.4003884288692338,0.6393073004537952,0.8726228078978443,-0.5789860221403386,0.5789829158820844,-0.5789823341857822,0.27540980329986076,0.506390003683999,0.4695526543698085,0.16795418550616176,0.28101723349752605,0.5083068209731673,0.43927521059558416,0.46410572581586573,0.4808837260524067,0.4978237345260931,0.511481137694658,0.5265832417995422,0.5499858438387879,0.5739454317213839,0.5933658746654344,0.605925948478507,0.6235679829515517,0.82986664053842,0.8372279781588395,0.8464849069703574,0.8487686641039609,0.870183604061385,0.8797966997018202,0.9065261741347902,0.9418809075476794,1.0,0.9438064735492337,0.909483785715833,0.8897850069081089,0.8806051354057528,0.8690395935776354,0.852439272476623,0.8427695254333096,0.8339848758496052,0.820756473703965,0.8088250565356453,0.8012523421129066,0.786169067517327,0.7757278457531273,0.770577966232902,0.7636665532513996,0.18342826112849595,0.16795418550616176,-0.5417401126112852,0.2854883025178166,-0.18624956381502775,0.247835502242288,-0.1665973318140838,-0.5236167477159637,-0.28357458566993954,-0.4574060095696487
alpha360_VOLUME45,-0.4356196448892989,-0.48590932034068884,-0.5438621581728574,-0.39912304163505247,-0.17269142712044533,-0.18937903175161344,-0.11708383172103018,0.17268705276425225,0.3983191780640556,0.6322009377735499,0.8678281005058593,-0.571083119445542,0.5710826889902783,-0.5710815372315998,0.26800307010001195,0.5047050272730638,0.4668464053949028,0.17268705276425225,0.2732140626337538,0.5052789695636252,0.4392507211812586,0.4596155771568607,0.474057263998888,0.49371065886110893,0.5125359857691956,0.5212726977606298,0.5372178252315797,0.5652239194543279,0.586353205808596,0.5971760377979742,0.6066902916027276,0.8141808390959853,0.8219070573559302,0.830938258917352,0.8382825877378931,0.8485268587680701,0.8650207934323603,0.8896090844954132,0.9092478613295581,0.9438064735492337,1.0,0.9384060923333987,0.9033675457625716,0.8866382625913458,0.8793046253488404,0.8655388463421995,0.8500588083327669,0.8438888138242128,0.8340671102558572,0.8181209066467482,0.807096237674408,0.7972962197442012,0.7890465737005841,0.7766959978107744,0.7720217597229897,0.18796571914776466,0.17268705276425225,-0.5358276466896722,0.2817358960111293,-0.18991058001566533,0.24240329060479268,-0.15842298062875002,-0.5239738917946687,-0.2829253660609013,-0.4571607489577224
alpha360_VOLUME46,-0.4469526827053988,-0.4918740167732827,-0.5426262920260163,-0.4070093950700494,-0.1950279543465197,-0.21149356040088926,-0.1378049243291058,0.19502679677087817,0.4130256181610984,0.6361162715975403,0.8649904812380489,-0.5747866401949865,0.5747872160743257,-0.5747855175211231,0.2812426408146559,0.5002501235930134,0.4651255383221175,0.19502679677087817,0.28607925360825637,0.501450238685117,0.4483669143894051,0.46705033066758983,0.4827630471979305,0.4936349278195163,0.5131587265625543,0.5294443325131493,0.543542062331644,0.5664861422606249,0.5911499491376387,0.6076186614502624,0.6137353842114547,0.8020489635649403,0.8086398095312242,0.8204754329524859,0.8256997346976237,0.8398693738130051,0.846672341152875,0.8780225317968577,0.8869421174717999,0.909483785715833,0.9384060923333987,1.0,0.9367546856160675,0.9004225686252141,0.886166663948206,0.875268083466346,0.8581784859715677,0.8445440656239055,0.840878977549152,0.8309940377757767,0.8161796173941435,0.8032755981914643,0.7997467375737396,0.788977887001212,0.7776003959536926,0.18549324809977852,0.19502679677087817,-0.5450783164489776,0.29126534372329793,-0.211918757129997,0.23764266479915783,-0.1736007266308136,-0.5262762457590558,-0.2907647475194899,-0.45873703541457833
