system,factor,return_mode,group_dimension,metric,group,quantile,horizon,value,source_file
alphalens_reloaded,alpha360_OPEN0,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,4,20D,0.0199338104546022,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN0/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN0,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,5,10D,0.0074819061839475,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN0/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN0,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,5,20D,0.0199038784803711,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN0/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi1000,,10D,0.0267338637597053,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi1000,,20D,0.01951503382738,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi300,,10D,0.0363734252554525,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi300,,20D,0.0607422832251778,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi500,,10D,0.0308870355454671,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi500,,20D,0.0283678926310778,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,outside_major_indices,,10D,0.0968637079264953,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,outside_major_indices,,20D,0.0917170889329243,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,1,10D,-0.001234523422245,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,1,20D,0.0080084777572234,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,2,10D,-0.0018108787687931,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,2,20D,-0.0016438818359115,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,3,10D,-0.0020631158303237,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,3,20D,-0.0004889557893053,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,4,10D,-0.0074359993436741,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,4,20D,-0.0038200412595456,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,5,10D,0.0020096202510773,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,5,20D,0.0030340376311324,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,1,10D,-0.0059537719609666,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,1,20D,0.001617510056157,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,2,10D,0.0020480678198894,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,2,20D,0.0099338384132156,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,3,10D,0.0047299986508357,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,3,20D,0.0118786172103945,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,4,10D,0.0047912838273115,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,4,20D,0.011737355708171,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,5,10D,0.0068624571620914,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,5,20D,0.0165172944199205,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,1,10D,0.0018868827207793,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,1,20D,0.0087577772433343,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,2,10D,0.0103351356535262,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,2,20D,0.0188814712812639,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,3,10D,0.008936532856816,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,3,20D,0.0211928962064948,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,4,10D,0.0049645605020407,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,4,20D,0.013393524390913,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,5,10D,0.004021193543265,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,5,20D,0.0114726118254451,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,1,10D,-0.0058829264591917,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,1,20D,-0.0025792658491545,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,2,10D,0.0001765399395263,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,2,20D,0.0063872126301705,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,3,10D,0.0036163809927584,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,3,20D,0.0052779279168404,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,4,10D,0.0062681990857334,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,4,20D,0.0122556702646756,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,5,10D,0.0105234258908447,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,5,20D,0.0186941752118892,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_information_coefficient_by_group,csi1000,,10D,0.0267338637597053,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_information_coefficient_by_group,csi1000,,20D,0.01951503382738,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_information_coefficient_by_group,csi300,,10D,0.0363734252554525,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_information_coefficient_by_group,csi300,,20D,0.0607422832251778,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_information_coefficient_by_group,csi500,,10D,0.0308870355454671,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_information_coefficient_by_group,csi500,,20D,0.0283678926310778,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_information_coefficient_by_group,outside_major_indices,,10D,0.0968637079264953,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_information_coefficient_by_group,outside_major_indices,,20D,0.0917170889329243,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_information_coefficient_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,1,10D,0.0061830693852026,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,1,20D,0.0245775451986158,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,2,10D,0.0056067143256465,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,2,20D,0.0149251859312733,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,3,10D,0.0053544769801884,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,3,20D,0.0160801120213845,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,4,10D,-1.8406561854430754e-05,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,4,20D,0.012749026566306,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,5,10D,0.0094272131985849,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,5,20D,0.0196031056095198,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,1,10D,-0.0115856400379536,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,1,20D,-0.0115985576803179,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,2,10D,-0.0035838005436449,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,2,20D,-0.0032822291334915,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,3,10D,-0.0009018696419089,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,3,20D,-0.0013374504059877,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,4,10D,-0.00084058448531,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,4,20D,-0.001478711892373,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,5,10D,0.0012305888783138,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,5,20D,0.0033012268523502,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,1,10D,0.0062015707023505,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,1,20D,0.0177751066621878,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,2,10D,0.0146498236875845,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
alphalens_reloaded,alpha360_OPEN20,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,2,20D,0.0278988007036173,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha360_smoke_v1/context/alphalens_reloaded/alpha360_OPEN20/raw_return/index_segment/mean_return_by_quantile_by_group.csv
