window,sample,label,factor_a,factor_b,spearman_corr
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,rev_5__liquidity_volatility_residual,0.08278627374602895
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,std_20__raw,0.32970907928610005
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,std_20__cs_rank,0.35291679385498664
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,std_20__cs_zscore,0.3521797633434309
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,std_20__liquidity_bucket_zscore,0.13115535085191068
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,std_20__volatility_bucket_zscore,0.0979203672392511
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,std_20__amount_proxy_residual,-0.014506536481472635
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,std_20__liquidity_volatility_residual,-0.09538009639852567
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amplitude_20__raw,0.3357581074611452
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amplitude_20__cs_rank,0.3649919275095013
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amplitude_20__cs_zscore,0.3646239081775097
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amplitude_20__liquidity_bucket_zscore,0.16030178445905155
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amplitude_20__volatility_bucket_zscore,0.11946301020865666
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amplitude_20__amount_proxy_residual,-0.005713320626680952
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amplitude_20__liquidity_volatility_residual,-0.18001123492685922
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amount_mean_20__raw,0.9760494248967493
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amount_mean_20__liquidity_bucket_zscore,0.6130840760821215
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amount_mean_20__volatility_bucket_zscore,0.9023342420386805
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,amount_mean_20__liquidity_volatility_residual,-0.5363543893093708
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,ret_20__raw,-0.18819189793874194
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,ret_20__cs_rank,-0.20336267265713834
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,ret_20__cs_zscore,-0.20315426970990713
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,ret_20__liquidity_bucket_zscore,-0.21360603805696807
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,ret_20__volatility_bucket_zscore,-0.26282469056214863
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,ret_20__amount_proxy_residual,-0.24167556849206984
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,ret_20__liquidity_volatility_residual,-0.0638328168831288
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,rev_5__raw,0.3220807208772831
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,rev_5__cs_rank,0.3572331586412974
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,rev_5__cs_zscore,0.3572332810204043
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,rev_5__liquidity_bucket_zscore,0.3719232657533272
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,rev_5__volatility_bucket_zscore,0.3430169465594441
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,rev_5__amount_proxy_residual,0.28410072058707553
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,rev_5__liquidity_volatility_residual,0.026416332144576893
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,std_20__raw,0.21009572693407919
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,std_20__cs_rank,0.22437531569574665
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,std_20__cs_zscore,0.22373656927284255
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,std_20__liquidity_bucket_zscore,0.22296207222369466
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,std_20__volatility_bucket_zscore,0.05140235512820065
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,std_20__amount_proxy_residual,-0.01811265770136359
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,std_20__liquidity_volatility_residual,-0.05327800406210949
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,amplitude_20__raw,0.2224748071379369
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,amplitude_20__cs_rank,0.24121507259120217
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,amplitude_20__cs_zscore,0.2408417510794989
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,amplitude_20__liquidity_bucket_zscore,0.24464264795887128
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,amplitude_20__volatility_bucket_zscore,0.08163279127264426
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,amplitude_20__amount_proxy_residual,-0.0028898248256537247
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,amplitude_20__liquidity_volatility_residual,-0.13653762825831842
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,amount_mean_20__raw,0.6045512057022424
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,amount_mean_20__volatility_bucket_zscore,0.5587008589303076
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,amount_mean_20__liquidity_volatility_residual,-0.536034194249785
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,ret_20__raw,-0.09310517829055194
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,ret_20__cs_rank,-0.1033730515554017
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,ret_20__cs_zscore,-0.1032485253008855
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,ret_20__liquidity_bucket_zscore,-0.216398256712909
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,ret_20__volatility_bucket_zscore,-0.10726236266306743
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,ret_20__amount_proxy_residual,-0.15823364020588201
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,ret_20__liquidity_volatility_residual,-0.09080391519877477
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,rev_5__raw,0.12865846821141405
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,rev_5__cs_rank,0.1430225067002483
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,rev_5__cs_zscore,0.14303156721939903
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,rev_5__liquidity_bucket_zscore,0.2203872880363385
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,rev_5__volatility_bucket_zscore,0.15550057239831155
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,rev_5__amount_proxy_residual,0.034819100928751734
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,rev_5__liquidity_volatility_residual,0.07091042129676947
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,std_20__raw,0.033503823779366365
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,std_20__cs_rank,0.030558666034392355
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,std_20__cs_zscore,0.02995558862704671
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,std_20__liquidity_bucket_zscore,-0.17861522803876115
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,std_20__volatility_bucket_zscore,0.0954899232902771
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,std_20__amount_proxy_residual,-0.32479799446271646
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,std_20__liquidity_volatility_residual,-0.06830998421875187
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,amplitude_20__raw,0.014548908141258985
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,amplitude_20__cs_rank,0.00773930148766858
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,amplitude_20__cs_zscore,0.00722649543375208
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,amplitude_20__liquidity_bucket_zscore,-0.18662557389249895
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,amplitude_20__volatility_bucket_zscore,0.09509826083181266
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,amplitude_20__amount_proxy_residual,-0.35536165953733106
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__volatility_bucket_zscore,amplitude_20__liquidity_volatility_residual,-0.11881971650478201
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,ret_20__raw,0.01260658728468273
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,ret_20__cs_rank,0.026880258704368925
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,ret_20__cs_zscore,0.026415431298966775
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,ret_20__liquidity_bucket_zscore,0.11255304926881524
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,ret_20__volatility_bucket_zscore,0.09584626558508237
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,ret_20__amount_proxy_residual,0.06680792581519691
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,ret_20__liquidity_volatility_residual,0.1546594149807276
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,rev_5__raw,-0.10894181402865963
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,rev_5__cs_rank,-0.12635825612165444
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,rev_5__cs_zscore,-0.126056575491578
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,rev_5__liquidity_bucket_zscore,-0.18726465219279537
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,rev_5__volatility_bucket_zscore,-0.12314346165155927
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,rev_5__amount_proxy_residual,-0.07579392711735736
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,rev_5__liquidity_volatility_residual,-0.1754883829531262
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,std_20__raw,-0.24370106860008528
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,std_20__cs_rank,-0.2357667153923714
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,std_20__cs_zscore,-0.23225861441593046
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,std_20__liquidity_bucket_zscore,-0.09236951262246673
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,std_20__volatility_bucket_zscore,-0.025948939838994343
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,std_20__amount_proxy_residual,-0.045465775171299475
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,std_20__liquidity_volatility_residual,0.09360079152092494
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amplitude_20__raw,-0.2616151511657032
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amplitude_20__cs_rank,-0.2558298568549927
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amplitude_20__cs_zscore,-0.25397571312405204
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amplitude_20__liquidity_bucket_zscore,-0.12061078118465972
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amplitude_20__volatility_bucket_zscore,-0.05650854487925865
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amplitude_20__amount_proxy_residual,-0.056807453714772596
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amplitude_20__liquidity_volatility_residual,0.1361893471502483
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amount_mean_20__raw,-0.6257017944124501
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amount_mean_20__cs_rank,-0.6184575609967736
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amount_mean_20__cs_zscore,-0.6388365517467858
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amount_mean_20__liquidity_bucket_zscore,-0.2787095709035299
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amount_mean_20__volatility_bucket_zscore,-0.5482927374232912
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,amount_mean_20__liquidity_volatility_residual,0.858764025297743
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,ret_20__raw,0.15706292150769133
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,ret_20__cs_rank,0.18160920276698256
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,ret_20__cs_zscore,0.18126206065273248
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,ret_20__liquidity_bucket_zscore,0.21866853476967973
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,ret_20__volatility_bucket_zscore,0.21007161626179613
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,ret_20__amount_proxy_residual,0.21829916928850743
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,ret_20__liquidity_volatility_residual,0.1457580565948872
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,rev_5__raw,-0.23035323507787628
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,rev_5__cs_rank,-0.2580325677180337
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,rev_5__cs_zscore,-0.25765025317023826
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,rev_5__liquidity_bucket_zscore,-0.2890668574197528
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,rev_5__volatility_bucket_zscore,-0.2631697601731498
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,rev_5__amount_proxy_residual,-0.21929904814772364
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,rev_5__liquidity_volatility_residual,-0.15953454032098383
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,std_20__raw,-0.06684387791270789
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,std_20__cs_rank,-0.04225581756034396
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,std_20__cs_zscore,-0.03924544948191241
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,std_20__liquidity_bucket_zscore,0.008837582642462068
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,std_20__volatility_bucket_zscore,-0.007774566376397287
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,std_20__amount_proxy_residual,0.12737326949480077
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,std_20__liquidity_volatility_residual,0.06341553895692309
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,amplitude_20__raw,-0.0746020528754691
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,amplitude_20__cs_rank,-0.04833831942697206
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,amplitude_20__cs_zscore,-0.04698705932255977
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,amplitude_20__liquidity_bucket_zscore,-0.0012250283425165218
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,amplitude_20__volatility_bucket_zscore,-0.03529723059945501
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,amplitude_20__amount_proxy_residual,0.13094291654992074
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,amplitude_20__liquidity_volatility_residual,0.09370424419281813
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,amount_mean_20__raw,-0.5231827996531603
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,amount_mean_20__volatility_bucket_zscore,-0.5359636115545147
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,ret_20__volatility_bucket_zscore,0.7122125103940293
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__raw,-0.42728190950769906
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__cs_rank,-0.3323220796096532
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__cs_zscore,-0.3387860589955268
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__liquidity_bucket_zscore,-0.31760950558682055
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__volatility_bucket_zscore,-0.337856519362968
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__amount_proxy_residual,-0.3102694834601993
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__liquidity_volatility_residual,-0.23882621943759264
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__raw,0.2378258532542831
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__cs_rank,0.2120650286562456
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__cs_zscore,0.21101610521374375
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__liquidity_bucket_zscore,0.17779473036918483
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__volatility_bucket_zscore,0.09465859759653793
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__amount_proxy_residual,0.21846991375852412
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__liquidity_volatility_residual,0.08697897691619863
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,ret_20__raw,0.8081826890871328
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,ret_20__cs_zscore,0.9983176326450485
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,ret_20__liquidity_bucket_zscore,0.9599629607156028
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,ret_20__volatility_bucket_zscore,0.882268892241918
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,ret_20__liquidity_volatility_residual,0.7937568658024398
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__raw,-0.3489365909760247
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__cs_rank,-0.4074699649555028
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__cs_zscore,-0.40647154292722093
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__liquidity_bucket_zscore,-0.3807300758539729
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__volatility_bucket_zscore,-0.404017313175917
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__amount_proxy_residual,-0.40478393768337306
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__liquidity_volatility_residual,-0.29441025398417003
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__raw,0.24174234398653988
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__cs_rank,0.2572636227313203
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__cs_zscore,0.25556894471951386
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__liquidity_bucket_zscore,0.21731562331755716
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__volatility_bucket_zscore,0.11486576052104847
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__amount_proxy_residual,0.26912353592133836
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__liquidity_volatility_residual,0.11141380239543265
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,ret_20__raw,0.8168812068351563
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,ret_20__liquidity_bucket_zscore,0.9609086173773492
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,ret_20__volatility_bucket_zscore,0.8791885789506698
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,ret_20__liquidity_volatility_residual,0.7921017564093723
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__raw,-0.3503105488657879
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__cs_rank,-0.4063554449821791
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__cs_zscore,-0.40613724773549387
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__liquidity_bucket_zscore,-0.38024365498654894
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__volatility_bucket_zscore,-0.4029942159195562
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__amount_proxy_residual,-0.4024948217301838
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__liquidity_volatility_residual,-0.29286321310926516
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__raw,0.2428604706986226
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__cs_rank,0.25810720152176647
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__cs_zscore,0.2566586272942992
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__liquidity_bucket_zscore,0.21768790424563808
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__volatility_bucket_zscore,0.11511026102094878
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__amount_proxy_residual,0.2698849697345022
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__liquidity_volatility_residual,0.11170231435805114
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,ret_20__raw,0.7863844516329767
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,ret_20__volatility_bucket_zscore,0.855011838086123
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,ret_20__liquidity_volatility_residual,0.8377354221424965
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__raw,-0.32557452784247937
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__cs_rank,-0.37726781194530695
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__cs_zscore,-0.3769857912143327
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__liquidity_bucket_zscore,-0.3876773132320164
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__volatility_bucket_zscore,-0.37383341046589885
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__amount_proxy_residual,-0.365755033666577
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__liquidity_volatility_residual,-0.31165450436790787
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__raw,0.21647607871925686
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__cs_rank,0.22740584604382394
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__cs_zscore,0.22624885656757074
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__liquidity_bucket_zscore,0.22840897134824076
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__volatility_bucket_zscore,0.10439076947462625
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__amount_proxy_residual,0.2855240806390971
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__liquidity_volatility_residual,0.13091989530463283
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_5__raw,-0.36446603994764865
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_5__cs_rank,-0.4278009700426948
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_5__cs_zscore,-0.4262458371399239
