event_id,asset_id,record_date,ex_date,implementation_known_date,status,source_row_ids,source_rows,implemented_rows,ignored_nonimplemented_rows,conflicts,missing,gross_cash_per_share,bonus_per_share,pay_date,listable_date,corroborated_cash_missing_rows,source_instruments
013fb14dbcc81895953e9ce8,SZ300144,20150831,20150901,20150827,resolved_gross_entitlement,"[""03aa3aa2ec4d9f09f8809bb51cc99fffac2ade4e718b976598906045345d0b33:0"", ""03aa3aa2ec4d9f09f8809bb51cc99fffac2ade4e718b976598906045345d0b33:1""]",2,2,0,,,0.0,1.4073809,,20150901,1,SZ300144
777ebe2c4f4121e8007f3033,SZ300155,20150702,20150703,20150627,resolved_gross_entitlement,"[""73f81a028ef5349d26472681ae771dec7e6b29a450d6d02bb6a71f0f14f0c0bf:0"", ""73f81a028ef5349d26472681ae771dec7e6b29a450d6d02bb6a71f0f14f0c0bf:32""]",2,2,0,,,0.0502512,0.5025128,20150703,20150703,0,SZ300155
cdf48ade8e350f0f4475d359,SZ300166,20150423,20150424,20150418,resolved_gross_entitlement,"[""d181ac9c1626805e3b43d5238c35031694e1edeb0843ad417d69d1ddf97474f6:0"", ""d181ac9c1626805e3b43d5238c35031694e1edeb0843ad417d69d1ddf97474f6:16""]",2,2,0,,,0.0983075,0.9830751,20150424,20150424,0,SZ300166
a55e92e0652346efae205b41,SZ300166,20170612,20170613,20170607,resolved_gross_entitlement,"[""49d9849bf39aa81f4ad87ed10f538f8f03c5327739df2533735b8341527b9a4b:53""]",1,1,0,,,0.0499963,0.5999556,20170613,20170613,0,SZ300166
f0c286b321a66eab6eed7195,SZ300182,20160714,20160715,20160712,resolved_gross_entitlement,"[""1ee587fa2c072676973ce0044a4074f297972d8ddf871e6b522ea1ee7cf48aa3:1"", ""1ee587fa2c072676973ce0044a4074f297972d8ddf871e6b522ea1ee7cf48aa3:20""]",2,2,0,,,0.0899378,0.4996546,20160715,20160715,0,SZ300182
68994b81780566e7d298b875,SZ300201,20160927,20160928,20160922,resolved_gross_entitlement,"[""a16ddc348e0519651a0d1a214eb149890d912be36d0bf9a275042aeb3833f51c:0"", ""a16ddc348e0519651a0d1a214eb149890d912be36d0bf9a275042aeb3833f51c:4""]",2,2,0,,,0.0,1.3818802,,20160928,1,SZ300201
070f531de6a93050f4699e2e,SZ300204,20160504,20160505,20160428,resolved_gross_entitlement,"[""1f50aa2074953d65f8a982d0baa56d4c7631aa63b4f71f36ed14602b4c65bb66:1"", ""1f50aa2074953d65f8a982d0baa56d4c7631aa63b4f71f36ed14602b4c65bb66:9""]",2,2,0,,,0.199797,0.3995941,20160505,20160505,0,SZ300204
5550cd5a454ab65bced7f2dd,SZ300209,20150513,20150514,20150508,resolved_gross_entitlement,"[""cb195781ad5d99815a9fc5b6a2e554e9f4608bc1d4f983e1a57fb331966ac635:0"", ""cb195781ad5d99815a9fc5b6a2e554e9f4608bc1d4f983e1a57fb331966ac635:10""]",2,2,0,,,0.0194021,0.4850535,20150514,20150514,0,SZ300209
8451c506f5fbc287bcc1c563,SZ300223,20180611,20180612,20180605,resolved_gross_entitlement,"[""f1bfb25aa6c6d1ce3b2c99ee7fa586af8c4458b94eb5427ecf9cbc6a9bb60ba1:5""]",1,1,0,,,0.0199805,0.1998059,20180612,20180612,0,SZ300223
3a5c4e84c34849e3a054345c,SZ300224,20150526,20150527,20150521,resolved_gross_entitlement,"[""8b20e380efe9349b011579874899a32f860990b221a845d3d860120614e9350e:0"", ""8b20e380efe9349b011579874899a32f860990b221a845d3d860120614e9350e:27""]",2,2,0,,,0.1358111,0.9054074,20150527,20150527,0,SZ300224
71f86f38be0b77b629f40885,SZ300232,20190617,20190618,20190612,resolved_gross_entitlement,"[""942663afaf174700ab76352ee09d51dc919845b8dbb45782fc56422168ae2481:20""]",1,1,0,,,0.0600239,0.2000796,20190618,20190618,0,SZ300232
b414478d0d67e1d2c24fcd6d,SZ300234,20200420,20200421,20200414,resolved_gross_entitlement,"[""c1496885805206d83bb750889f8ab24cd7d07aaa4ebe4e5a52765181c3d88987:0""]",1,1,0,,,0.0629717,0.8125392,20200421,20200421,0,SZ300234
3624b93ee7556b20a47728bd,SZ300241,20180514,20180515,20180509,resolved_gross_entitlement,"[""e0468a1c04eec710ea6bfda2942e7640a769666d12cd10d2c5be6364b4194379:0"", ""e0468a1c04eec710ea6bfda2942e7640a769666d12cd10d2c5be6364b4194379:24""]",2,2,0,,,0.050076,1.0015213,20180515,20180515,0,SZ300241
5d474192b147f04603c214df,SZ300248,20180521,20180522,20180515,resolved_gross_entitlement,"[""4247d88d3766fe176931073430c5e6a1a06395ff8003dff46207a52e6e64bce3:40""]",1,1,0,,,0.0610576,0.5088139,20180522,20180522,0,SZ300248
7b0200c3da1cd68f5c53fb28,SZ300250,20160613,20160614,20160604,resolved_gross_entitlement,"[""cbeb7514dbaf2ba4d051d274f8cccfb631d8f823a31dadeb3b6f7713884b3085:0"", ""cbeb7514dbaf2ba4d051d274f8cccfb631d8f823a31dadeb3b6f7713884b3085:8""]",2,2,0,,,0.2579976,0.9922985,20160614,20160614,0,SZ300250
9a1b77371ca53f9096bcc254,SZ300271,20150427,20150428,20150423,resolved_gross_entitlement,"[""f3357ab69cfadc78b90e90d4c9cfe383c0535be366c9a3d7210331a781fdf5e5:0"", ""f3357ab69cfadc78b90e90d4c9cfe383c0535be366c9a3d7210331a781fdf5e5:15""]",2,2,0,,,0.098657,0.98657,20150428,20150428,0,SZ300271
c9d1a04f82a5c4e635478e16,SZ300271,20160324,20160325,20160319,resolved_gross_entitlement,"[""a6a81c7b9805f55d246a44f4225cd64233dfb0a5b580d0c3165570ea00cc8c9f:0"", ""a6a81c7b9805f55d246a44f4225cd64233dfb0a5b580d0c3165570ea00cc8c9f:1""]",2,2,0,,,0.0997319,0.9973194,20160325,20160325,0,SZ300271
075e0144088664ff3ad11af0,SZ300281,20150428,20150429,20150424,resolved_gross_entitlement,"[""da25d0f969287883a40c12a1aca11e1c4c033cffdb51be4f79dd59f95325a121:0"", ""da25d0f969287883a40c12a1aca11e1c4c033cffdb51be4f79dd59f95325a121:11""]",2,2,0,,,0.049953,0.9990601,20150429,20150429,0,SZ300281
557dbc5287641cd12ed80d18,SZ300298,20150515,20150518,20150512,resolved_gross_entitlement,"[""142b0547076493c79f4d41196e2d79bcfbf3b2db79c6b3e5390436dd14667ec2:0"", ""142b0547076493c79f4d41196e2d79bcfbf3b2db79c6b3e5390436dd14667ec2:3""]",2,2,0,,,0.3585988,0.2988324,20150518,20150518,0,SZ300298
29d30e3028f677fcd874cc01,SZ300300,20180710,20180711,20180704,resolved_gross_entitlement,"[""73ec4ac3d1c6f906ed53591f44a7ce05459ef2b1f03e2aa4ee50184b61d4e9df:32""]",1,1,0,,,0.0196652,0.4916301,20180711,20180711,0,SZ300300
9beae6415e13986a423aced8,SZ300311,20160622,20160623,20160617,resolved_gross_entitlement,"[""6ab32bf1f83231de5c75390bd50fc554d645a7f2c984628585669061d8fd4d1b:0"", ""6ab32bf1f83231de5c75390bd50fc554d645a7f2c984628585669061d8fd4d1b:22""]",2,2,0,,,0.0350125,0.5001786,20160623,20160623,0,SZ300311
2552c8f99a2e05ae797ed333,SZ300311,20180628,20180629,20180622,resolved_gross_entitlement,"[""258d5a873fe77901f2c15cf8e76c7fb642f86902989bcd4b5abae7aa9bfe2a23:38""]",1,1,0,,,0.0294645,0.4910759,20180629,20180629,0,SZ300311
036fc2d25860bf6195fd9448,SZ300317,20170602,20170605,20170526,resolved_gross_entitlement,"[""10bf49ce1efeb23945498b3103718d08197544451addc9b61759a9dd46ae9e80:0"", ""10bf49ce1efeb23945498b3103718d08197544451addc9b61759a9dd46ae9e80:40""]",2,2,0,,,0.1007921,0.8063374,20170605,20170605,0,SZ300317
1a1a3896336342b095b915f1,SZ300318,20160620,20160621,20160614,resolved_gross_entitlement,"[""a162c20f0916f8e32eb53dc5233cd269f4b150ec00646323c18d55765bac7e9d:1"", ""a162c20f0916f8e32eb53dc5233cd269f4b150ec00646323c18d55765bac7e9d:7""]",2,2,0,,,0.0029762,0.9920703,20160621,20160621,0,SZ300318
8cb07c54720f73eec43b9b68,SZ300319,20170616,20170619,20170612,resolved_gross_entitlement,"[""b26b100773990f95aa447226a3fe97b90125147be3aa69255fc25729b98d077f:39""]",1,1,0,,,0.1380387,1.9719819,20170619,20170619,0,SZ300319
ad7ec7bdcb5370d6bae77a17,SZ300324,20150625,20150626,20150618,resolved_gross_entitlement,"[""3b793a80c3354a2d480e2437f36f0718266490ca0c1d5fc8db514782d86a923b:1"", ""3b793a80c3354a2d480e2437f36f0718266490ca0c1d5fc8db514782d86a923b:33""]",2,2,0,,,0.0598586,0.9976433,20150626,20150626,0,SZ300324
d52557bdfa23f01dc1eb95d5,SZ300324,20180524,20180525,20180519,resolved_gross_entitlement,"[""81f068ecb1c7babada66279dbabd7ff59ebecb8f6d14e1c9b28c63e80abb93d5:12""]",1,1,0,,,0.0707409,0.5052928,20180525,20180525,0,SZ300324
521a8566d2fed2818b043611,SZ300326,20161020,20161021,20161015,resolved_gross_entitlement,"[""b54bef5e756877d44a0db5a9372b853e08f29f8b48d68ecd6941465deb63c475:0"", ""b54bef5e756877d44a0db5a9372b853e08f29f8b48d68ecd6941465deb63c475:5""]",2,2,0,,,0.0496194,0.7939119,20161021,20161021,0,SZ300326
d4eee384391aa2c8aa0d693d,SZ300327,20170728,20170731,20170725,resolved_gross_entitlement,"[""9dc5a484d2abe3bda91d46c5abfeda610f3a745707d6854f740338e18b26a587:4""]",1,1,0,,,0.3484189,0.0995482,20170731,20170731,0,SZ300327
82f6d637d85fca033a7c17ec,SZ300343,20190703,20190704,20190627,resolved_gross_entitlement,"[""a5f7dcb3155ef8f59a9ecd7cb890c6d8976c01dd12ad12060ff5374ccb6fda68:3"", ""a5f7dcb3155ef8f59a9ecd7cb890c6d8976c01dd12ad12060ff5374ccb6fda68:36""]",2,2,0,,,0.0,0.8007278,,20190704,1,SZ300343
0559a5e0895fc91f1540c765,SZ300362,20160714,20160715,20160709,resolved_gross_entitlement,"[""1ee587fa2c072676973ce0044a4074f297972d8ddf871e6b522ea1ee7cf48aa3:0"", ""1ee587fa2c072676973ce0044a4074f297972d8ddf871e6b522ea1ee7cf48aa3:13""]",2,2,0,,,0.2910874,1.9405826,20160715,20160715,0,SZ300362
b98314bd884c2160898d5d1f,SZ300364,20160606,20160607,20160601,resolved_gross_entitlement,"[""cd52d1f85f6d4f397485cb2c3a3ed66b11563541084a276204e2ca9ef9d06873:0"", ""cd52d1f85f6d4f397485cb2c3a3ed66b11563541084a276204e2ca9ef9d06873:42""]",2,2,0,,,0.019713,0.9856505,20160607,20160607,0,SZ300364
cbce3d47a10d3131aa0efe6e,SZ300364,20170731,20170801,20170725,resolved_gross_entitlement,"[""7143ef7a32d6864a31f56c5e112081811108caeb98784f190d3053f59fed5e01:7""]",1,1,0,,,0.0400319,1.5011986,20170801,20170801,0,SZ300364
49a36b887a2fc99c79d00413,SZ300367,20190716,20190717,20190709,resolved_gross_entitlement,"[""0f32d963514e2177bbe5806ae7a5cd31eaec1908007e5f013be6602dd577527c:20""]",1,1,0,,,0.0370255,0.4002758,20190717,20190717,0,SZ300367
0c16818d6963b33557a698e9,SZ300369,20170522,20170523,20170517,resolved_gross_entitlement,"[""4354632a9abff71ee0d4d04a8c186c800be34d0934537206f066fa3d40ab6a03:24""]",1,1,0,,,0.1199959,0.9999661,20170523,20170523,0,SZ300369
134f4f8fad697b481f90100a,SZ300370,20221219,20221220,20221213,resolved_gross_entitlement,"[""caaae46d595be462b4ffa6dd8cc20af21075132e82e7d81c1c16921e7d356157:0"", ""caaae46d595be462b4ffa6dd8cc20af21075132e82e7d81c1c16921e7d356157:1""]",2,2,0,,,0.0,0.64816,,20221220,1,SZ300370
3626c54aa467d23208dfe352,SZ300375,20180504,20180507,20180427,resolved_gross_entitlement,"[""9fb4b50abc968cbea2b6297240585082aae4bfda68e8275ae292dff050fdbee7:0"", ""9fb4b50abc968cbea2b6297240585082aae4bfda68e8275ae292dff050fdbee7:2""]",2,2,0,,,0.3050056,0.8133484,20180507,20180507,0,SZ300375
d7ca029f316c9a695e14af4b,SZ300387,20180525,20180528,20180522,resolved_gross_entitlement,"[""ebb748167f2c094f1973b52c503dde88f4606afaf150dc17b9ccdd1832cea0cf:1"", ""ebb748167f2c094f1973b52c503dde88f4606afaf150dc17b9ccdd1832cea0cf:8""]",2,2,0,,,0.1100224,0.8001633,20180528,20180528,0,SZ300387
a6aa5df93f4b2befbbc5015b,SZ300388,20180706,20180709,20180702,resolved_gross_entitlement,"[""4c2b38cfc74bf644d6246bc4bcff24a68ade6d3613c58dd88f37ace1e117cb49:34""]",1,1,0,,,0.1499994,0.7999972,20180709,20180709,0,SZ300388
070dd7fba4412c825f43ba5b,SZ300389,20160607,20160608,20160602,resolved_gross_entitlement,"[""851852abba1f1329a99d8c7a5614945def0f1d9da9d352b2a1130af3535d922a:1"", ""851852abba1f1329a99d8c7a5614945def0f1d9da9d352b2a1130af3535d922a:63""]",2,2,0,,,0.2011985,1.0059929,20160608,20160608,0,SZ300389
a047956c46d8d33cc2e36db4,SZ300393,20190618,20190619,20190613,resolved_gross_entitlement,"[""6ede855ab29924ae9462be3e6402b3d81fb858dcd88aeaf8afee5bffe78e9d93:6""]",1,1,0,,,0.4092613,0.5115766,20190619,20190619,0,SZ300393
ed3b5c92ff243e68d4b44680,SZ300410,20190611,20190612,20190604,resolved_gross_entitlement,"[""718ea8b97d25bfbd0eaa46b3d52d31cb7a828a7f120c0f1f33c0318fdd77d997:27""]",1,1,0,,,0.4013968,0.9079215,20190612,20190612,0,SZ300410
d79fdcd3acba512176b3f268,SZ300418,20151110,20151111,20151105,resolved_gross_entitlement,"[""e1ca6a7b4be3f23ed973c2c042aa5234376b5db41b58f38d32cbb59e3d94a8e2:0"", ""e1ca6a7b4be3f23ed973c2c042aa5234376b5db41b58f38d32cbb59e3d94a8e2:1""]",2,2,0,,,0.0,2.9244754,,20151111,1,SZ300418
c39d3c418749f394f9280716,SZ300422,20170525,20170526,20170519,resolved_gross_entitlement,"[""0e5190afb146f01dd1a4ef38c45146cfcc26183ea4271378ba18be4d8460294f:0"", ""0e5190afb146f01dd1a4ef38c45146cfcc26183ea4271378ba18be4d8460294f:89""]",2,2,0,,,0.0600535,1.5013382,20170526,20170526,0,SZ300422
f58e66e1b83be2ed6a366506,SZ300425,20170623,20170626,20170620,resolved_gross_entitlement,"[""b54a684e2c3cacd8a773a380088b96046ac72a24fbff4b06c6f16f8cb7fb3454:0"", ""b54a684e2c3cacd8a773a380088b96046ac72a24fbff4b06c6f16f8cb7fb3454:22""]",2,2,0,,,0.1272151,0.9785784,20170626,20170626,0,SZ300425
60a2ee89b16aea05edf020e7,SZ300425,20180528,20180529,20180522,resolved_gross_entitlement,"[""e953f7254e8c44dd543d85f61f97afa9c4fde8afe4c30361a8aa8838c96310c7:16""]",1,1,0,,,0.2290378,0.7966533,20180529,20180529,0,SZ300425
bd0a46813c36c1c5b66d578f,SZ300431,20170619,20170620,20170614,resolved_gross_entitlement,"[""19f27f06ceba3bafb562fd4040937261e0198211d7c0c9f77ba171b03e9f663e:45""]",1,1,0,,,0.0250044,0.2000354,20170620,20170620,0,SZ300431
7512745b8b69dcb3819fdfbb,SZ300433,20180629,20180702,20180627,resolved_gross_entitlement,"[""84aa5b3742bf08ed7ae3c7b3466e42610d79a55bee90b57acdceeda53619cd8b:0"", ""84aa5b3742bf08ed7ae3c7b3466e42610d79a55bee90b57acdceeda53619cd8b:4""]",2,2,0,,,0.2299892,0.4999459,20180702,20180702,0,SZ300433
050c24037e306b4c34b00576,SZ300448,20160615,20160616,20160607,resolved_gross_entitlement,"[""98a94b134d07b1901db07375f2aed0f7d75a07d9d49687468a92c08170b41237:0"", ""98a94b134d07b1901db07375f2aed0f7d75a07d9d49687468a92c08170b41237:45""]",2,2,0,,,0.1491111,1.4911111,20160616,20160616,0,SZ300448
0b4f8edd48751d50e6fb20fd,SZ300448,20180525,20180528,20180521,resolved_gross_entitlement,"[""ebb748167f2c094f1973b52c503dde88f4606afaf150dc17b9ccdd1832cea0cf:27""]",1,1,0,,,0.102037,0.8002903,20180528,20180528,0,SZ300448
b95d6e459cdd51233d15daef,SZ300448,20190522,20190523,20190516,resolved_gross_entitlement,"[""f1c90628dc9ad8f6b4dfe141c7c838e7cbd43218e54cf373416a1d5c811d47f8:25""]",1,1,0,,,0.049881,0.6983341,20190523,20190523,0,SZ300448
241ac40a2d950fe7d0b582a3,SZ300450,20180523,20180524,20180517,resolved_gross_entitlement,"[""252a8bfd7b7034a08dbd30334d7927a4cd6c8ea4c93c56a976a7c3050f1eb333:40""]",1,1,0,,,0.2292785,0.9968631,20180524,20180524,0,SZ300450
bc1623cdae12cc9cdd5c3b34,SZ300451,20190624,20190625,20190617,resolved_gross_entitlement,"[""b1c0ddcd317723e78e8d46b3c6b70d4357aea360c0c817ec4a3eb2f0d3081636:28""]",1,1,0,,,0.0499995,0.4999953,20190625,20190625,0,SZ300451
e7f790b64a750a306055f1c6,SZ300458,20170605,20170606,20170526,resolved_gross_entitlement,"[""bf6a723cacdc4f3f3955a78c92f366286657010ee163c32529a8ff9b728d3ac1:14""]",1,1,0,,,0.3010489,1.0034965,20170606,20170606,0,SZ300458
dd05f5856e1861f07ff1ca51,SZ300459,20190628,20190701,20190624,resolved_gross_entitlement,"[""8201f1dac9cd8e4e8489db6600261833407a534972b1ecf22e74770acc7712a6:10""]",1,1,0,,,0.0661467,0.801779,20190701,20190701,0,SZ300459
bf2735bbb592e434ff301886,SZ300468,20180627,20180628,20180622,resolved_gross_entitlement,"[""bb88b7971c84b261f248c0c511cd8598b2e29409d931e333214733b0b7077127:52""]",1,1,0,,,0.2501589,0.8005086,20180628,20180628,0,SZ300468
c0860fca515f2bf4940a7b46,SZ300468,20200618,20200619,20200612,resolved_gross_entitlement,"[""99f3ad9258ac4e36a0929d4203e2781c77404d5fc43bd931a59b5be1c46c0153:83""]",1,1,0,,,0.1501218,0.500406,20200619,20200619,0,SZ300468
222b4eb13dfa28845b6d9655,SZ300468,20220524,20220525,20220518,resolved_gross_entitlement,"[""8546743a8167b928cde2452d3c43ab6a91cbf128b0c60980f9e79c309a07bfb2:17""]",1,1,0,,,0.0931828,0.7454624,20220525,20220525,0,SZ300468
563458436b7e414df560b3e0,SZ300480,20160526,20160527,20160523,resolved_gross_entitlement,"[""fe41fde224fc0aa79b42e213d8667a5555913e77059fc16cd4af693028df7fc9:18""]",1,1,0,,,0.1486908,0.9912725,20160527,20160527,0,SZ300480
8681e7b97b998d80b137a524,SZ300480,20220530,20220531,20220524,resolved_gross_entitlement,"[""a91473e37dd935315daa817bcc88d5336dc7eaba34c537040bceed4201f0a3e2:101""]",1,1,0,,,0.0997189,0.2991568,20220531,20220531,0,SZ300480
fa1afb4ce54638d1084ce098,SZ300488,20190702,20190703,20190626,resolved_gross_entitlement,"[""b7b991fcfe8e41017b814c91dc07b4e41f320d319109127dbcd36c89fdf738f3:18""]",1,1,0,,,0.2820912,0.6044813,20190703,20190703,0,SZ300488
5c6bd9c2df8da0952310f9ea,SZ300495,20170426,20170427,20170421,resolved_gross_entitlement,"[""daad5d694c0fe2cad985c7e65f95039b04af8488c4b536f0f8dceb517af74daa:10""]",1,1,0,,,0.1500118,1.5001185,20170427,20170427,0,SZ300495
b24376b16ec6e6022f1eebba,SZ300496,20160616,20160617,20160609,resolved_gross_entitlement,"[""74c5d870be1d5c4b38dd2cfcaac420a86e259cdc90ec3266f2e4b618802177c2:0"", ""74c5d870be1d5c4b38dd2cfcaac420a86e259cdc90ec3266f2e4b618802177c2:16""]",2,2,0,,,0.484788,2.908728,20160617,20160617,0,SZ300496
a747573962ce1cd095b0e623,SZ300502,20210607,20210608,20210601,resolved_gross_entitlement,"[""c763c80fa65125cf819af00593311d0404f97c89fe86e294c02943fbb33a18ce:69""]",1,1,0,,,0.2717082,0.4002532,20210608,20210608,0,SZ300502
b76cd5d4e82228196365cecb,SZ300510,20190625,20190626,20190619,resolved_gross_entitlement,"[""68f71efc2d5f166b08ade181a42a2c69437e49e4a3becb19d565843fa819a413:24""]",1,1,0,,,0.0610102,0.7117859,20190626,20190626,0,SZ300510
4964bbcb7aa921274363090f,SZ300526,20200715,20200716,20200709,resolved_gross_entitlement,"[""cbf4c1f6c177d100d0778fdda1d25ab99108349e8fca748ace9311cb930efd96:11""]",1,1,0,,,0.0331055,0.2006395,20200716,20200716,0,SZ300526
db2f9d86ccfc5ff89507c8f6,SZ300527,20190704,20190705,20190628,resolved_gross_entitlement,"[""aba8bf662eb1f7c9f0cd2b14d53fa36fa55dfe10a1a429f16e9a9ccb717691de:22""]",1,1,0,,,0.0271371,0.0502539,20190705,20190705,0,SZ300527
7730e6f2b5826fd5b8dc85e2,SZ300538,20190605,20190606,20190529,resolved_gross_entitlement,"[""0ab0d6ce3c547bf66f077c2f2ce2f82e764bcd3ff9ebbf4b09ab779eda836bda:56""]",1,1,0,,,0.1501715,0.8009145,20190606,20190606,0,SZ300538
710300538a46e47124b5fa8e,SZ300540,20180614,20180615,20180607,resolved_gross_entitlement,"[""e7719128f185300c5695c89bdb737db90ce6b5c4f96f536752f8c26377db7074:9""]",1,1,0,,,0.048245,0.5005427,20180615,20180615,0,SZ300540
6410bd6cd929b62fb4e0ab21,SZ300541,20180615,20180619,20180611,resolved_gross_entitlement,"[""d3db8d68d5f5c217ee4b9f57ffc1ecdbd3d4ea5ef78a1caa1c74d20da2d8063c:20""]",1,1,0,,,0.0990368,0.4951843,20180619,20180619,0,SZ300541
1e9fe4f8dd084c4dc36ecdc0,SZ300561,20180529,20180530,20180524,resolved_gross_entitlement,"[""a929ddb79b947616b1364ba4a1fa7a96bcd03f319230757ecc65797b9ebdad4f:16""]",1,1,0,,,0.3591985,0.9977738,20180530,20180530,0,SZ300561
b03f353f2981dc34adf5c33b,SZ300568,20200615,20200616,20200609,resolved_gross_entitlement,"[""abe0a07b8fe5366c822cc8250d523876dd82f4efcc52326a77f8b18ff0f28dcb:34""]",1,1,0,,,0.1974045,0.789618,20200616,20200616,0,SZ300568
3b2ecbdf682ad91298eb3d48,SZ300568,20210628,20210629,20210623,resolved_gross_entitlement,"[""f189ad8eb96cf1ed5aa721f8b105bae8c7979c7d60b4c0b4d7623230fe4d0271:32""]",1,1,0,,,0.0999182,0.5995096,20210629,20210629,0,SZ300568
a36bb0ba889044526a76daba,SZ300568,20220420,20220421,20220414,resolved_gross_entitlement,"[""232d054731232d8ee44a8168cb3deae50d17fe22d4dd7daa3bdcd27536fc29d9:4""]",1,1,0,,,0.0498357,0.4983573,20220421,20220421,0,SZ300568
38ce967056f9340cc4ab89a8,SZ300587,20210706,20210707,20210630,resolved_gross_entitlement,"[""ddff2dc46ef20cd9c46fab922b0ed47a70b5017fc2b7e2f54e36a140a6a50af1:38""]",1,1,0,,,0.1286277,0.6926107,20210707,20210707,0,SZ300587
a62d2a6bb154fc0ced19a5df,SZ300587,20220714,20220715,20220707,resolved_gross_entitlement,"[""9e02ede2fc75360ae9676acef09b93751c48613e8fb7febc5502dd8a4cac1664:45""]",1,1,0,,,0.0788858,0.6902505,20220715,20220715,0,SZ300587
75862bcda8a21b07c6db1cc9,SZ300598,20210528,20210531,20210524,resolved_gross_entitlement,"[""df8951782c623e62a800bbf972459e881d0947ecc6dc8b39a33a7c3839985d03:53""]",1,1,0,,,0.0649954,0.4999646,20210531,20210531,0,SZ300598
32c3ec9fe9dd9b463a4bd8b4,SZ300601,20180612,20180613,20180607,resolved_gross_entitlement,"[""389934939a4a153c0046e2e51bc348aaacd574d6c0e32cf8efec503e50a6475b:8""]",1,1,0,,,0.1193896,0.4974568,20180613,20180613,0,SZ300601
61a08c2a194c57f0e3f76770,SZ300602,20200602,20200603,20200528,resolved_gross_entitlement,"[""44ccc062fb91628a884a44c74fc566bdb3cbc757846e8fc9e9e24bed0b9d1f88:21""]",1,1,0,,,0.0948608,0.5691653,20200603,20200603,0,SZ300602
bb4c034785b9bd72e3738e70,SZ300603,20200710,20200713,20200706,resolved_gross_entitlement,"[""a3895a4b4f5ed88d0049509d837ce8c397efc9f381727c8fe8b5bfd3818a1c5f:20""]",1,1,0,,,0.150024,0.50008,20200713,20200713,0,SZ300603
a3c50eb3cfb8898509ff8c7f,SZ300604,20190613,20190614,20190606,resolved_gross_entitlement,"[""b30cb22b2d67c3217f3b6d399668427e9cbdff7d81d73a7cfef0018c89501d95:10""]",1,1,0,,,0.1000094,0.9000846,20190614,20190614,0,SZ300604
fbd912dc7994201deda8a1be,SZ300605,20180705,20180706,20180628,resolved_gross_entitlement,"[""57547e82c63d369ac731a4dfe02fdac18c754c54a4c1dba49049b20c240ce96c:36""]",1,1,0,,,0.0594409,0.2972048,20180706,20180706,0,SZ300605
94f0c54591d88b3e9c126066,SZ300613,20210616,20210617,20210610,resolved_gross_entitlement,"[""136325542707e3d7a4d6eeeb2a56b2c41a25d5ae9a568e0184c88be88644be00:35""]",1,1,0,,,0.1098866,0.499483,20210617,20210617,0,SZ300613
6ddfeba4a7430bf15c57862b,SZ300630,20200702,20200703,20200624,resolved_gross_entitlement,"[""d6dc02c510f992cfc3906bf14890ccffc78936bed7bd752bd3b3e2fefe78278c:45""]",1,1,0,,,0.21287,0.532175,20200703,20200703,0,SZ300630
2de3771d12ffea45ae6568cc,SZ300632,20190523,20190524,20190517,resolved_gross_entitlement,"[""13aedc21b4f9fa783d0595771e5a13298cfc6efac6c0fd2b08315c8de7eea886:25""]",1,1,0,,,0.0492363,0.1969452,20190524,20190524,0,SZ300632
a9d93d5d4aa598c6cdea8ee8,SZ300639,20210527,20210528,20210520,resolved_gross_entitlement,"[""6394fe0ee748992d3d830a722076e7a81939a908a5c709e4c3b85e92974c77a0:33""]",1,1,0,,,0.2514125,0.2514125,20210528,20210528,0,SZ300639
1f7a4f7bc7fd4ddefb71d835,SZ300655,20180608,20180611,20180605,resolved_gross_entitlement,"[""be8a27cb925529e46604e88bd61d4fabb28dc306f6bd93b1bfd1bce40613752d:0"", ""be8a27cb925529e46604e88bd61d4fabb28dc306f6bd93b1bfd1bce40613752d:40""]",2,2,0,,,0.0,0.6921801,,20180611,1,SZ300655
1f53975afd17bd585e5b6e2a,SZ300655,20210506,20210507,20210427,resolved_gross_entitlement,"[""0816ac8e974149c3e0cd915cd40cd4d323c8f0dd6b5daea4ed3e18f157e48869:4""]",1,1,0,,,0.2000373,0.8001493,20210507,20210507,0,SZ300655
f259c52d5a9adf4fc742d2df,SZ300655,20220609,20220610,20220602,resolved_gross_entitlement,"[""fd51944e9be8b26f8bfd1de38079e1e16eddf84c0b65bbf86b205d54b8ca97ea:35""]",1,1,0,,,0.0982562,0.6877934,20220610,20220610,0,SZ300655
6f4f82b6038d8f7c6677e905,SZ300663,20180604,20180605,20180529,resolved_gross_entitlement,"[""32b09fab15fd644678cb4e94f5eb2b7adbd05ef6e2df37d7f603bcf756008c26:0""]",1,1,0,,,0.0496294,0.4962948,20180605,20180605,0,SZ300663
a38498436b192d48a92f2ffe,SZ300672,20190620,20190621,20190615,resolved_gross_entitlement,"[""601f04ef04339361639d7142541f9bed6909a1237d36edbcdde75027bfc93096:7""]",1,1,0,,,0.0989631,0.5937787,20190621,20190621,0,SZ300672
23ffa9a58a983384cf65b5fa,SZ300693,20230515,20230516,20230509,resolved_gross_entitlement,"[""fad38908c866a228ee3519012b502a7bd1f94e4b4fd0a1cb844a3a57189bb77e:51""]",1,1,0,,,0.218581,0.496775,20230516,20230516,0,SZ300693
