datetime,instrument,alpha158_KMID,alpha158_KLEN,alpha158_KMID2,alpha158_KUP,alpha158_KUP2,alpha158_KLOW,alpha158_KLOW2,alpha158_KSFT,alpha158_KSFT2,alpha158_OPEN0,alpha158_HIGH0,alpha158_LOW0,alpha158_VWAP0,alpha158_ROC5,alpha158_ROC10,alpha158_ROC20,alpha158_ROC30,alpha158_ROC60,alpha158_MA5,alpha158_MA10,alpha158_MA20,alpha158_MA30,alpha158_MA60,alpha158_STD5,alpha158_STD10,alpha158_STD20,alpha158_STD30,alpha158_STD60,alpha158_BETA5,alpha158_BETA10,alpha158_BETA20,alpha158_BETA30,alpha158_BETA60,alpha158_RSQR5,alpha158_RSQR10,alpha158_RSQR20,alpha158_RSQR30,alpha158_RSQR60,alpha158_RESI5,alpha158_RESI10,alpha158_RESI20,alpha158_RESI30,alpha158_RESI60,alpha158_MAX5,alpha158_MAX10,alpha158_MAX20,alpha158_MAX30,alpha158_MAX60,alpha158_MIN5,alpha158_MIN10,alpha158_MIN20,alpha158_MIN30,alpha158_MIN60,alpha158_QTLU5,alpha158_QTLU10,alpha158_QTLU20,alpha158_QTLU30,alpha158_QTLU60,alpha158_QTLD5,alpha158_QTLD10,alpha158_QTLD20,alpha158_QTLD30,alpha158_QTLD60,alpha158_RANK5,alpha158_RANK10,alpha158_RANK20,alpha158_RANK30,alpha158_RANK60,alpha158_RSV5,alpha158_RSV10,alpha158_RSV20,alpha158_RSV30,alpha158_RSV60,alpha158_IMAX5,alpha158_IMAX10,alpha158_IMAX20,alpha158_IMAX30,alpha158_IMAX60,alpha158_IMIN5,alpha158_IMIN10,alpha158_IMIN20,alpha158_IMIN30,alpha158_IMIN60,alpha158_IMXD5,alpha158_IMXD10,alpha158_IMXD20,alpha158_IMXD30,alpha158_IMXD60,alpha158_CORR5,alpha158_CORR10,alpha158_CORR20,alpha158_CORR30,alpha158_CORR60,alpha158_CORD5,alpha158_CORD10,alpha158_CORD20,alpha158_CORD30,alpha158_CORD60,alpha158_CNTP5,alpha158_CNTP10,alpha158_CNTP20,alpha158_CNTP30,alpha158_CNTP60,alpha158_CNTN5,alpha158_CNTN10,alpha158_CNTN20,alpha158_CNTN30,alpha158_CNTN60,alpha158_CNTD5,alpha158_CNTD10,alpha158_CNTD20,alpha158_CNTD30,alpha158_CNTD60,alpha158_SUMP5,alpha158_SUMP10,alpha158_SUMP20,alpha158_SUMP30,alpha158_SUMP60,alpha158_SUMN5,alpha158_SUMN10,alpha158_SUMN20,alpha158_SUMN30,alpha158_SUMN60,alpha158_SUMD5,alpha158_SUMD10,alpha158_SUMD20,alpha158_SUMD30,alpha158_SUMD60,alpha158_VMA5,alpha158_VMA10,alpha158_VMA20,alpha158_VMA30,alpha158_VMA60,alpha158_VSTD5,alpha158_VSTD10,alpha158_VSTD20,alpha158_VSTD30,alpha158_VSTD60,alpha158_WVMA5,alpha158_WVMA10,alpha158_WVMA20,alpha158_WVMA30,alpha158_WVMA60,alpha158_VSUMP5,alpha158_VSUMP10,alpha158_VSUMP20,alpha158_VSUMP30,alpha158_VSUMP60,alpha158_VSUMN5,alpha158_VSUMN10,alpha158_VSUMN20,alpha158_VSUMN30,alpha158_VSUMN60,alpha158_VSUMD5,alpha158_VSUMD10,alpha158_VSUMD20,alpha158_VSUMD30,alpha158_VSUMD60
2021-03-15,SH600000,0.022058826,0.03308828,0.66666585,0.011029455,0.33333418,0.0,0.0,0.011029371,0.33333164,0.9784173,1.0107914,0.9784173,0.99803513,0.9667315,0.9514388,0.9639815,0.87410295,0.87229186,0.97786576,0.973459,0.9686498,0.95052433,0.91378814,0.014673934,0.015390778,0.014210955,0.034829833,0.045511506,0.008639073,0.002928068,0.0008742762,0.0030796397,0.0023468412,0.86652505,0.3317818,0.13247038,0.60589695,0.81100744,0.0048561054,0.013364689,0.023044543,0.004820907,0.01698007,1.0107914,1.0107914,1.0107914,1.0107914,1.0107914,0.9558884,0.9316201,0.9316201,0.8641737,0.8489205,0.9841707,0.9805755,0.98021334,0.9769535,0.9641693,0.96473277,0.96473277,0.9589912,0.924113,0.8711785,1.0,1.0,1.0,1.0,1.0,0.80344594,0.8636954,0.8636954,0.9263976,0.9333332,1.0,1.0,1.0,1.0,1.0,0.4,0.1,0.55,0.1,0.21666667,0.6,0.9,0.45,0.9,0.78333336,0.79170644,0.54662436,0.33911663,0.36210138,0.6862659,0.82291293,0.5696509,0.35595778,0.6326384,0.3883503,0.4,0.3,0.45,0.5,0.46666667,0.4,0.6,0.5,0.43333334,0.48333332,0.0,-0.3,-0.05,0.06666667,-0.016666668,0.92906684,0.7323491,0.5800297,0.66815984,0.61483717,0.07093315,0.2676509,0.41997027,0.3318402,0.38516283,0.85813373,0.4646982,0.16005945,0.33631966,0.22967437,0.71117157,0.72207874,0.81018347,0.87243074,0.68004566,0.19766283,0.16648112,0.20977058,0.32462925,0.33182275,1.3316808,1.4231957,1.0418726,1.3781998,1.6646667,0.6676772,0.6414679,0.47016004,0.5383385,0.5272579,0.3323228,0.35853204,0.52983993,0.4616615,0.47274208,0.33535442,0.28293592,-0.05967991,0.07667702,0.05451586
2021-03-16,SH600000,0.005429896,0.020814504,0.26087075,0.011764706,0.5652167,0.0036199032,0.17391253,-0.0027149068,-0.13043341,0.9945994,1.0117012,0.9909991,1.0005198,0.96582747,0.9423968,0.9613293,0.8712991,0.8776099,0.98561937,0.98013425,0.9714938,0.9557077,0.91668683,0.015095978,0.012641365,0.015607603,0.032502346,0.046596013,0.009003012,0.0021967941,0.0011799886,0.002843426,0.0024261954,0.8891871,0.27682304,0.20005588,0.5931386,0.8269017,-0.0036253694,0.009980154,0.017296312,0.003062583,0.011740428,1.0117414,1.0117414,1.0117414,1.0117414,1.0117414,0.9567868,0.9388406,0.9324958,0.86498594,0.8497184,1.000188,0.9863578,0.98149717,0.9796844,0.96619,0.97788525,0.9672776,0.9605908,0.93683785,0.8719973,0.8,0.9,0.95,0.96666664,0.98333335,0.78634286,0.8389394,0.8518349,0.91999316,0.92753226,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.5,0.06666667,0.2,0.6,0.8,0.45,0.9,0.78333336,0.6858113,0.4022299,0.20746218,0.1572884,0.658665,0.8949138,0.69385463,0.33805928,0.6208219,0.39060193,0.4,0.3,0.45,0.5,0.45,0.4,0.6,0.5,0.43333334,0.5,0.0,-0.3,-0.05,0.06666667,-0.05,0.95044345,0.8012643,0.5868517,0.6729833,0.61065924,0.049556527,0.19873568,0.41314828,0.3270167,0.38934073,0.90088695,0.60252863,0.17370342,0.3459666,0.22131851,1.1773077,1.2372743,1.3778709,1.525023,1.1853749,0.35578465,0.29782793,0.37319133,0.5452133,0.57040226,1.3861556,1.5577728,1.0661125,1.3826171,1.6695912,0.43726608,0.48035783,0.4576509,0.5152099,0.51084995,0.5627339,0.5196422,0.5423491,0.4847901,0.48915008,-0.12546782,-0.03928437,-0.08469821,0.030419841,0.02169986
2021-03-17,SH600000,-0.016216239,0.020720694,-0.7826108,0.0018017497,0.08695412,0.0027027065,0.13043512,-0.015315282,-0.7391297,1.0164835,1.018315,0.99725276,1.0045098,0.981627,1.0,0.9788949,0.8909911,0.889147,1.0063931,0.9971382,0.98940307,0.9759215,0.9344376,0.010470005,0.012860674,0.015918337,0.029636042,0.047840726,0.002288087,0.0025817929,0.0012176628,0.0025108757,0.0025051623,0.11939641,0.36942542,0.2047985,0.5563034,0.83632684,-0.01096919,-0.008756246,-0.00097085565,-0.012329208,-0.008339831,1.0292937,1.0292937,1.0292937,1.0292937,1.0292937,0.9853355,0.9733857,0.9486732,0.8799922,0.8644598,1.0175397,1.0034697,1.0,0.9981559,0.98497367,0.9981559,0.98405844,0.978731,0.9581996,0.8871252,0.6,0.8,0.825,0.8833333,0.94166666,0.3336011,0.47603756,0.63664705,0.80379504,0.82228357,0.6,0.8,0.9,0.93333334,0.96666664,0.2,0.5,0.45,0.033333335,0.18333334,0.4,0.3,0.45,0.9,0.78333336,0.41886336,0.3616914,0.17120159,-0.014970086,0.63121915,0.73669297,0.5879666,0.34945205,0.6281403,0.3944104,0.4,0.2,0.4,0.46666667,0.45,0.4,0.7,0.55,0.46666667,0.5,0.0,-0.5,-0.15,0.0,-0.05,0.66708064,0.5,0.5434355,0.63931566,0.5961834,0.33291933,0.5,0.45656446,0.3606843,0.40381655,0.33416134,0.0,0.086871065,0.27863136,0.1923669,1.3590279,1.3052748,1.5200899,1.7292011,1.3482254,0.36956987,0.29375196,0.43598464,0.61574227,0.64194494,1.0251073,1.230852,1.0068977,1.356455,1.6439701,0.53077435,0.36377826,0.44209766,0.50158435,0.50745636,0.46922565,0.63622177,0.55790234,0.49841568,0.4925436,0.061548688,-0.2724435,-0.11580466,0.0031686723,0.014912776
2021-03-18,SH600000,0.0054694824,0.013673706,0.4,0.0018231609,0.13333334,0.006381063,0.46666667,0.010027384,0.73333335,0.99456024,1.0018133,0.9882139,0.9959706,0.9882337,0.9864079,0.9818772,0.87577766,0.87489855,0.9987422,0.9885853,0.980474,0.9703611,0.92723376,0.009336119,0.013346465,0.016407559,0.0245044,0.04786649,0.0005409801,0.0031983356,0.0015339092,0.0020801069,0.0025177968,0.008394017,0.52641344,0.3059,0.5584507,0.84387475,0.00017583316,-0.0029778336,0.004953843,-0.0005226392,-0.0015087809,1.0190619,1.0190619,1.0190619,1.0190619,1.0190619,0.9809806,0.9637097,0.9392429,0.8748576,0.8558666,1.007425,1.0014471,0.9909656,0.9885989,0.9777117,0.9896943,0.9742764,0.9690019,0.95430076,0.8784825,0.6,0.8,0.9,0.93333334,0.96666664,0.49944142,0.6556241,0.76118517,0.86781275,0.88319534,0.4,0.7,0.85,0.9,0.95,0.2,0.4,0.4,0.033333335,0.16666667,0.2,0.3,0.45,0.8666667,0.78333336,0.3390865,0.16426481,0.045229062,-0.31625673,0.5930015,0.5699608,0.53033984,0.30653694,0.6208824,0.3958403,0.4,0.3,0.4,0.5,0.46666667,0.4,0.6,0.55,0.43333334,0.48333332,0.0,-0.3,-0.15,0.06666667,-0.016666668,0.6225353,0.58611864,0.5381115,0.6588826,0.60877234,0.37746474,0.41388133,0.46188852,0.3411174,0.39122766,0.24507053,0.17223734,0.076222956,0.3177652,0.21754467,1.4409001,1.433431,1.6345327,1.9616824,1.5311737,0.48612306,0.36653817,0.44877657,0.7001572,0.72784233,1.2187207,1.1728358,1.0662389,1.351272,1.6369752,0.36970875,0.42942008,0.37731513,0.4991546,0.50118905,0.6302912,0.57057995,0.62268484,0.5008454,0.49881092,-0.26058248,-0.14115983,-0.24536972,-0.001690787,0.0023781413
2021-03-19,SH600000,-0.032697506,0.044505022,-0.73469245,0.0036331203,0.08163394,0.008174397,0.18367359,-0.028156228,-0.6326528,1.0338027,1.0375587,0.9915493,1.0085155,1.023461,1.0196792,1.0300441,0.93514955,0.9173612,1.0296519,1.0218573,1.0139226,1.007113,0.96166396,0.018199898,0.01574522,0.01695998,0.021726469,0.049507897,-0.0095734885,0.0017363938,0.001599067,0.0016409204,0.0025998969,0.69173944,0.11148344,0.31113634,0.44207758,0.84113,-0.01050494,-0.029671028,-0.029113665,-0.03090634,-0.03836092,1.0553882,1.0553882,1.0553882,1.0553882,1.0553882,0.9915493,0.9915493,0.97272384,0.9295481,0.8863755,1.0433364,1.0371455,1.0253519,1.0238392,1.012564,1.0202816,1.0072974,0.9990616,0.9926606,0.90979755,0.2,0.1,0.25,0.3,0.65,0.13237554,0.13237554,0.32996243,0.5598525,0.67228377,0.2,0.6,0.8,0.8666667,0.93333334,1.0,1.0,0.35,0.033333335,0.15,-0.8,-0.4,0.45,0.8333333,0.78333336,-0.25155535,-0.0793979,-0.074082404,-0.307776,0.5910982,-0.3859471,-0.18815026,0.0047447607,0.34367734,0.27984774,0.4,0.3,0.35,0.46666667,0.45,0.6,0.6,0.6,0.46666667,0.5,-0.2,-0.3,-0.25,0.0,-0.05,0.36259222,0.41479692,0.44409695,0.5786345,0.5666516,0.6374078,0.5852031,0.5559031,0.42136547,0.4333484,-0.27481556,-0.17040619,-0.1118061,0.15726903,0.1333032,0.7568857,0.7367142,0.79618204,0.9630574,0.76445144,0.27365506,0.20294964,0.2075459,0.34403408,0.35730636,0.96453094,1.1912925,1.0708554,1.351461,1.5881258,0.5807965,0.57011634,0.4760647,0.49281424,0.523509,0.41920355,0.42988363,0.52393526,0.50718576,0.47649097,0.16159293,0.14023274,-0.047870565,-0.014371509,0.04701805
2021-03-22,SH600000,0.012241019,0.024482124,0.49999824,0.012241105,0.5000017,0.0,0.0,-8.563087e-08,-3.4976897e-06,0.987907,1.0120931,0.987907,1.0004832,1.0344133,1.0,0.99625343,0.97113717,0.90786093,1.0131965,1.0123569,1.0046833,0.9987118,0.9542589,0.017757164,0.015598836,0.016726281,0.0209308,0.049061604,-0.009200031,0.00022244011,0.0013898269,0.0014566473,0.0025771903,0.67107546,0.0018640317,0.24165212,0.37535214,0.841607,0.0052036117,-0.013357915,-0.01788666,-0.019833231,-0.03028603,1.0455345,1.0455762,1.0455762,1.0455762,1.0455762,0.98233074,0.98233074,0.9636803,0.9358116,0.8781347,1.027503,1.027503,1.0158191,1.0143205,1.00315,0.9981406,0.99793243,0.98977315,0.9856796,0.90133905,0.4,0.4,0.425,0.55,0.775,0.2795601,0.2793761,0.4434861,0.58478254,0.7278083,0.2,0.5,0.75,0.8333333,0.9166667,0.8,0.9,0.3,0.06666667,0.13333334,-0.6,-0.4,0.45,0.76666665,0.78333336,-0.7335531,-0.017447304,-0.01849985,-0.24455667,0.57548946,-0.830132,-0.23944198,-0.023802644,0.24182391,0.26482162,0.4,0.4,0.4,0.46666667,0.46666667,0.6,0.5,0.55,0.46666667,0.48333332,-0.2,-0.1,-0.15,0.0,-0.016666668,0.2655953,0.5,0.50745434,0.5386761,0.57400805,0.7344047,0.5,0.49254566,0.4613239,0.42599195,-0.46880943,0.0,0.014908662,0.077352196,0.14801608,1.0409112,1.131803,1.1998193,1.4490023,1.2052261,0.30778715,0.32032925,0.28622046,0.49164823,0.5520501,1.2091333,1.219721,1.1307981,1.2952654,1.5700923,0.34410074,0.47196165,0.43053672,0.42750648,0.51301104,0.6558992,0.5280384,0.56946325,0.5724935,0.48698893,-0.31179848,-0.056076728,-0.13892654,-0.14498705,0.026022121
2021-03-23,SH600000,0.0018587202,0.013940486,0.13333252,0.0046468005,0.33333132,0.007434965,0.53333616,0.004646885,0.33333737,0.99814475,1.0046382,0.99072355,0.9965095,1.0305818,0.99536425,1.0,0.94803846,0.90444887,1.0042759,1.0100187,1.0019027,0.9976798,0.9532104,0.013853034,0.015149549,0.01667999,0.018814653,0.04891954,-0.0051961527,-0.0012454179,0.0013287561,0.0011483503,0.0025694252,0.35173374,0.06195014,0.22210945,0.28870746,0.8414088,0.00611639,-0.0044142893,-0.014525887,-0.014330901,-0.029008431,1.0315609,1.0426824,1.0426824,1.0426824,1.0426824,0.979612,0.979612,0.9610132,0.9332216,0.8757044,1.0150418,1.0246593,1.0130076,1.0115132,1.0003736,0.9953781,0.996665,0.98703384,0.98703384,0.8988445,0.6,0.4,0.5,0.5833333,0.7916667,0.3924627,0.32325783,0.4773745,0.61006683,0.74438316,0.2,0.4,0.7,0.8,0.9,0.6,0.8,0.25,0.033333335,0.11666667,-0.4,-0.4,0.45,0.76666665,0.78333336,-0.6952694,0.14042689,-0.0015456612,-0.1706443,0.5409664,-0.8661042,-0.24314775,-0.015162815,0.20907582,0.26152444,0.6,0.5,0.4,0.5,0.48333332,0.4,0.4,0.55,0.43333334,0.46666667,0.2,0.1,-0.15,0.06666667,0.016666668,0.29612565,0.5203154,0.5,0.5732969,0.5767308,0.70387435,0.47968456,0.5,0.4267031,0.4232692,-0.40774867,0.04063086,0.0,0.14659381,0.15346158,1.3804206,1.5083976,1.6320345,1.9705673,1.6939877,0.4792957,0.47852334,0.42188394,0.6982862,0.76743853,1.1832701,1.2251242,1.1686035,1.3789389,1.5668528,0.42542234,0.4318071,0.4458324,0.44509563,0.50569594,0.5745776,0.5681929,0.55416757,0.5549044,0.49430406,-0.1491553,-0.13638577,-0.10833517,-0.10980874,0.011391899
2021-03-24,SH600000,-0.008356601,0.016713118,-0.5000025,0.0037139698,0.22221886,0.0046425466,0.27777863,-0.0074280244,-0.44444275,1.008427,1.0121723,0.99531835,1.0024267,1.0224876,1.0037014,0.9925274,0.96068156,0.8997835,1.0091766,1.0191005,1.0116524,1.008327,0.963801,0.014055496,0.015753264,0.016477142,0.016927402,0.048925523,-0.005335576,-0.0033703914,0.00088399276,0.0007942801,0.0025498779,0.3602552,0.4195957,0.10073995,0.17063515,0.8284526,0.0014945137,-0.0039337543,-0.0200503,-0.019844014,-0.039022423,1.0346603,1.05244,1.05244,1.05244,1.05244,0.9887794,0.9887794,0.9700066,0.94758564,0.88389945,1.0140374,1.0342482,1.0224876,1.0209792,1.0097353,0.9994413,1.0052518,0.9994413,0.9994413,0.9095468,0.4,0.2,0.25,0.25,0.625,0.24455848,0.17625594,0.36384982,0.49987736,0.6888581,0.4,0.3,0.65,0.76666665,0.8833333,0.4,0.7,0.2,0.033333335,0.1,0.0,-0.4,0.45,0.73333335,0.78333336,-0.40131372,0.21070029,0.12798542,-0.041757427,0.5112811,-0.9371989,-0.25081748,-0.0025579117,0.21110134,0.29333544,0.6,0.5,0.4,0.46666667,0.48333332,0.4,0.4,0.55,0.46666667,0.46666667,0.2,0.1,-0.15,0.0,0.016666668,0.3329876,0.48501962,0.5154579,0.55410343,0.5802124,0.6670124,0.5149804,0.48454207,0.44589657,0.41978762,-0.33402476,-0.029960748,0.030915843,0.10820685,0.1604248,1.4120778,1.596313,1.6820195,2.0385869,1.8065853,0.55374277,0.52744,0.4651337,0.7534428,0.82169217,1.3539304,1.1543586,1.2395217,1.3841178,1.575853,0.44225118,0.4865494,0.43688262,0.44351313,0.49761042,0.5577488,0.5134506,0.5631174,0.55648685,0.5023896,-0.11549762,-0.0269012,-0.12623475,-0.11297374,-0.004779171
2021-03-25,SH600000,-0.008395556,0.015858209,-0.52941394,0.0055970093,0.35294086,0.0018656416,0.117645174,-0.0121269245,-0.76470965,1.0084666,1.014111,0.9981186,1.0055149,1.0376089,1.0254,1.0159978,0.9670924,0.89840025,1.0063992,1.0213515,1.0156084,1.0141641,0.9700253,0.0060717426,0.017507285,0.01695708,0.0148658985,0.04845058,-0.0010384606,-0.0045888326,0.00064726354,0.00039664176,0.0024952516,0.07312963,0.62976456,0.050995067,0.055171683,0.8089666,-0.004322207,-0.0007016752,-0.021757374,-0.019915437,-0.043635216,1.0395244,1.0573877,1.0573877,1.0573877,1.0573877,0.9934278,0.9934278,0.9745667,0.9642074,0.8880547,1.011858,1.0391103,1.0272944,1.0257789,1.0144823,1.0015156,1.0041398,1.0015156,1.0041398,0.91512775,0.2,0.1,0.2,0.16666667,0.5833333,0.14257452,0.102754995,0.30708748,0.38412178,0.66109556,0.2,0.2,0.6,0.73333335,0.8666667,0.2,0.6,0.15,0.033333335,0.083333336,0.0,-0.4,0.45,0.7,0.78333336,-0.14091626,0.3400192,0.1991892,0.03732316,0.4743373,-0.98538226,-0.445843,0.010175043,0.21509966,0.28899792,0.4,0.4,0.35,0.43333334,0.48333332,0.6,0.5,0.6,0.5,0.46666667,-0.2,-0.1,-0.25,-0.06666667,0.016666668,0.19683237,0.38644895,0.4650306,0.54472625,0.58105683,0.80316764,0.6135511,0.5349694,0.45527378,0.41894314,-0.6063352,-0.22710212,-0.06993876,0.08945247,0.16211371,1.3970785,1.5413631,1.6514499,2.0288777,1.83273,0.5855588,0.5650321,0.48844996,0.78785527,0.8306997,1.4744426,1.3197726,1.3383373,1.382908,1.5770016,0.4670443,0.42135352,0.44456294,0.4668802,0.50187504,0.5329557,0.5786465,0.555437,0.5331198,0.49812496,-0.06591139,-0.15729295,-0.11087409,-0.066239595,0.0037500612
2021-03-26,SH600000,-0.0056179506,0.011235987,-0.49999622,0.004681682,0.41666856,0.0009363535,0.08333523,-0.00936328,-0.83332956,1.0056497,1.0103579,0.99905837,1.003605,1.0028796,1.0264082,0.9924849,1.0094115,0.8992836,1.0068128,1.0197148,1.0169828,1.0148476,0.9726577,0.006714856,0.018790027,0.016487878,0.015103454,0.047711257,-0.0038699275,-0.0055425745,2.978273e-05,0.00025956263,0.0024237626,0.83037114,0.7975899,0.00011420039,0.022889353,0.7871152,0.00092710275,0.005226731,-0.01726567,-0.018611263,-0.044158686,1.0245328,1.0584273,1.0584273,1.0584273,1.0584273,0.99905837,0.9944046,0.97552496,0.97552496,0.88892794,1.0128529,1.040132,1.0283046,1.0267875,1.0154797,1.0007867,1.0025004,1.0025004,1.0025004,0.91997474,0.2,0.1,0.15,0.16666667,0.56666666,0.036964327,0.08739699,0.295227,0.295227,0.6552946,0.2,0.1,0.55,0.7,0.85,1.0,0.5,0.1,0.4,0.06666667,-0.8,-0.4,0.45,0.3,0.78333336,0.6574273,0.42213774,0.33789665,0.13430683,0.4219593,-0.8845288,-0.4503588,0.0013775298,-0.0026970683,0.29065058,0.4,0.4,0.35,0.4,0.48333332,0.6,0.6,0.6,0.53333336,0.48333332,-0.2,-0.2,-0.25,-0.13333334,0.0,0.4473002,0.38308442,0.5182906,0.4856469,0.58014756,0.5526998,0.6169156,0.48170945,0.5143531,0.41985244,-0.105399586,-0.23383118,0.0365811,-0.028706191,0.1602951,1.1824715,1.5479642,1.7045997,2.0349681,1.9586422,0.2478341,0.62325174,0.54052603,0.7052343,0.8761324,0.8309745,1.3099943,1.4813858,1.1821096,1.5756576,0.0,0.40944496,0.44649115,0.3774437,0.506191,1.0,0.590555,0.5535088,0.62255627,0.49380898,-1.0,-0.18111007,-0.10701767,-0.2451126,0.012382043
2021-03-29,SH600000,-0.011320741,0.018867902,-0.6,0.0,0.0,0.0075471606,0.4,-0.0037735803,-0.2,1.0114504,1.0114504,0.99236643,0.99668753,1.0257633,1.0610633,1.0095367,1.0228454,0.9140987,1.0150595,1.0271796,1.0300406,1.0275923,0.98703414,0.010370061,0.018933285,0.0174569,0.01613389,0.047456603,-0.0062984875,-0.0055801077,-0.00073705765,4.2099404e-05,0.0023584294,0.9222527,0.79624116,0.062393114,0.0005276858,0.7532728,-0.002462443,-0.0020690723,-0.023038518,-0.028202787,-0.056607805,1.033381,1.0724709,1.0725136,1.0725136,1.0725136,0.99236643,0.99236643,0.98850787,0.98850787,0.9007584,1.0209807,1.0440823,1.0419899,1.0404526,1.0289944,1.0106469,1.0141057,1.0158423,1.0141057,0.93396914,0.2,0.1,0.1,0.06666667,0.5,0.18611884,0.09529525,0.13680147,0.13680147,0.57780844,0.2,0.1,0.5,0.6666667,0.8333333,1.0,1.0,0.05,0.36666667,0.05,-0.8,-0.9,0.45,0.3,0.78333336,-0.7221383,-0.1471978,0.18667233,0.12092653,0.38585547,-0.81026834,-0.7220599,-0.08893791,-0.08010016,0.23321283,0.2,0.3,0.3,0.4,0.46666667,0.8,0.7,0.65,0.56666666,0.5,-0.6,-0.4,-0.35,-0.16666667,-0.033333335,0.09049907,0.21400017,0.47809017,0.46694127,0.5663697,0.90950096,0.78599983,0.52190983,0.53305876,0.4336303,-0.81900185,-0.57199967,-0.043819666,-0.06611748,0.13273942,0.58042747,0.6622762,0.77488,0.8846057,0.8795843,0.23577495,0.23166184,0.24207531,0.29287136,0.3793783,1.1887568,1.3628542,1.3923829,1.122459,1.5441706,0.6718411,0.45379305,0.54307383,0.46415412,0.5260553,0.32815892,0.54620695,0.4569262,0.5358459,0.4739447,0.34368214,-0.09241387,0.08614762,-0.07169177,0.0521106
2021-03-30,SH600000,0.03380277,0.03661972,0.9230757,0.0,0.0,0.0028169474,0.07692433,0.03661972,1.0,0.9673025,1.0,0.9645777,0.98574966,0.97913426,1.009078,0.9509519,0.97005624,0.86925006,0.9704085,0.97686476,0.98294836,0.9791636,0.9417373,0.017863093,0.01642868,0.015616769,0.015779894,0.04487753,0.0046270574,-0.0020122677,-0.00088946085,0.00012501668,0.0022249084,0.16773994,0.13752374,0.113537505,0.0048644016,0.74966335,0.020337362,0.03219047,0.02550154,0.019023662,-0.0073720687,1.0,1.0100366,1.020926,1.020926,1.020926,0.9446339,0.9446339,0.9446339,0.94096094,0.8574322,0.976045,0.9934964,0.9934964,0.9918705,0.98150533,0.9620351,0.96532756,0.9695143,0.96532756,0.8906443,1.0,0.9,0.85,0.9,0.95,1.0,0.8465416,0.7257117,0.7383102,0.8720072,1.0,0.1,0.45,0.6333333,0.81666666,0.8,0.9,0.95,0.33333334,0.033333335,0.2,-0.8,-0.5,0.3,0.78333336,0.60305744,0.1982647,0.33300382,0.22126171,0.37956673,0.33704907,-0.06629408,0.1577323,0.10743065,0.30222994,0.2,0.4,0.35,0.43333334,0.48333332,0.8,0.6,0.6,0.53333336,0.48333332,-0.6,-0.2,-0.25,-0.1,0.0,0.6384889,0.46948987,0.5999999,0.5400943,0.59857,0.3615111,0.5305101,0.40000007,0.45990568,0.40143,0.27697778,-0.06102026,0.19999987,0.080188654,0.19714001,0.45474464,0.41490614,0.44108218,0.4852052,0.4818131,0.32898986,0.23959337,0.18413445,0.18271622,0.2101205,1.7582049,1.6447811,1.6448078,1.3736132,1.5685313,0.95502096,0.70599484,0.5991312,0.5550933,0.5494651,0.04497905,0.29400516,0.40086877,0.44490668,0.45053485,0.9100419,0.4119897,0.19826244,0.110186614,0.0989303
2021-03-31,SH600000,-0.0018165004,0.01544046,-0.11764549,0.002724792,0.1764709,0.010899168,0.7058836,0.0063578757,0.4117672,1.0018198,1.0045495,0.989081,0.9963632,0.9718338,0.99368805,0.99368805,0.97271615,0.86717796,0.97782,0.979286,0.98506516,0.9818673,0.9456767,0.02177055,0.017203549,0.015896823,0.016100438,0.04440653,0.010092307,0.00015054502,-0.000532093,0.0001912586,0.0021923727,0.537257,0.0007019532,0.039212305,0.010936247,0.74342114,0.00199539,0.020036545,0.019989727,0.015359407,-0.010351663,1.0045495,1.005518,1.0227969,1.0227969,1.0227969,0.94636494,0.94636494,0.94636494,0.94268525,0.85900337,1.0003664,1.0003664,1.0003664,0.99459755,0.9860188,0.963798,0.9670965,0.9712909,0.9670965,0.8933894,0.8,0.8,0.8,0.8666667,0.93333334,0.9218083,0.9067178,0.7017365,0.7154363,0.8608195,1.0,0.2,0.4,0.6,0.8,0.6,0.8,0.9,0.3,0.016666668,0.4,-0.6,-0.5,0.3,0.78333336,0.48732015,0.22226581,0.29691136,0.21707794,0.34071386,0.2894898,-0.08186907,0.071432695,0.11117868,0.30579922,0.2,0.4,0.3,0.4,0.48333332,0.8,0.6,0.65,0.56666666,0.48333332,-0.6,-0.2,-0.35,-0.16666667,0.0,0.706468,0.5236161,0.51528096,0.53637356,0.6002253,0.293532,0.47638395,0.484719,0.46362644,0.39977464,0.41293594,0.047232114,0.030561967,0.07274709,0.20045069,1.2483935,1.0905389,1.1100417,1.2404722,1.2564166,0.8149669,0.6183272,0.4605569,0.47280273,0.54098326,1.8238945,1.7597077,1.8626443,1.3722293,1.5703233,0.5467801,0.51246035,0.45866928,0.47511762,0.50751394,0.4532199,0.48753968,0.54133075,0.5248824,0.4924861,0.093560226,0.024920665,-0.08266146,-0.049764782,0.015027824
