system,factor,return_mode,group_dimension,group,horizon,quantile_count,bottom_quantile_return,top_quantile_return,top_bottom_spread,quantile_monotonicity_spearman
alphalens_reloaded,alpha158_IMXD5,raw_return,index_segment,csi500,20D,5,-0.0013806377948048,-0.0031451160258174,-0.0017644782310126002,-0.7
alphalens_reloaded,alpha158_IMXD5,raw_return,index_segment,outside_major_indices,10D,5,0.0009941395685178,-0.0045910011010205,-0.0055851406695383,-0.8999999999999998
alphalens_reloaded,alpha158_IMXD5,raw_return,index_segment,outside_major_indices,20D,5,0.0004521334097966,-0.0050388784970891,-0.0054910119068857,-0.9999999999999999
alphalens_reloaded,alpha158_IMXD60,benchmark_excess_return,index_segment,csi1000,10D,5,0.0039415698010815,-0.0036324475365765,-0.007574017337658,-0.7
alphalens_reloaded,alpha158_IMXD60,benchmark_excess_return,index_segment,csi1000,20D,5,0.00930345662628,-0.0064984521615029,-0.015801908787782898,-0.8999999999999998
alphalens_reloaded,alpha158_IMXD60,benchmark_excess_return,index_segment,csi300,10D,5,0.0068932768858223,-0.0001881086485267,-0.007081385534349,-0.9999999999999999
alphalens_reloaded,alpha158_IMXD60,benchmark_excess_return,index_segment,csi300,20D,5,0.0127994169779912,-0.0009016272420764,-0.013701044220067599,-0.9999999999999999
alphalens_reloaded,alpha158_IMXD60,benchmark_excess_return,index_segment,csi500,10D,5,0.0036298194113187,-0.002066532170276,-0.0056963515815947,-0.7
alphalens_reloaded,alpha158_IMXD60,benchmark_excess_return,index_segment,csi500,20D,5,0.0079117209345664,-0.0055926498818814,-0.0135043708164478,-0.7
alphalens_reloaded,alpha158_IMXD60,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0038525324456937,-0.0026998589903284,-0.0065523914360221,-0.7
alphalens_reloaded,alpha158_IMXD60,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0075101623451598,-0.0043292952490884,-0.0118394575942482,-0.8999999999999998
alphalens_reloaded,alpha158_IMXD60,raw_return,index_segment,csi1000,10D,5,0.002563853273404,-0.0050101641128161,-0.0075740173862201,-0.7
alphalens_reloaded,alpha158_IMXD60,raw_return,index_segment,csi1000,20D,5,0.0055832078420085,-0.0102187009772033,-0.0158019088192118,-0.8999999999999998
alphalens_reloaded,alpha158_IMXD60,raw_return,index_segment,csi300,10D,5,0.0004145814025622,-0.0066668041393115,-0.0070813855418737,-0.9999999999999999
alphalens_reloaded,alpha158_IMXD60,raw_return,index_segment,csi300,20D,5,-0.0003906095844386,-0.0140916539653304,-0.0137010443808918,-0.9999999999999999
alphalens_reloaded,alpha158_IMXD60,raw_return,index_segment,csi500,10D,5,0.0011925787290969,-0.0045037728184368,-0.0056963515475336995,-0.7
alphalens_reloaded,alpha158_IMXD60,raw_return,index_segment,csi500,20D,5,0.0021812567390717,-0.0113231143255117,-0.013504371064583399,-0.7
alphalens_reloaded,alpha158_IMXD60,raw_return,index_segment,outside_major_indices,10D,5,0.0024748158022036,-0.0040775755997472,-0.0065523914019508,-0.7
alphalens_reloaded,alpha158_IMXD60,raw_return,index_segment,outside_major_indices,20D,5,0.0037899137000236,-0.0080495439606614,-0.011839457660685001,-0.8999999999999998
alphalens_reloaded,alpha158_KLEN,benchmark_excess_return,index_segment,csi1000,10D,5,0.0024100282067864,-0.0020844920961647,-0.0044945203029511,-0.3
alphalens_reloaded,alpha158_KLEN,benchmark_excess_return,index_segment,csi1000,20D,5,0.0053882047485398,-0.0031363763144663,-0.0085245810630061,-0.6
alphalens_reloaded,alpha158_KLEN,benchmark_excess_return,index_segment,csi300,10D,5,0.0058583170857905,0.0019183693541354,-0.003939947731655099,-0.9999999999999999
alphalens_reloaded,alpha158_KLEN,benchmark_excess_return,index_segment,csi300,20D,5,0.0132205622237592,0.0033524783181475,-0.0098680839056117,-0.9999999999999999
alphalens_reloaded,alpha158_KLEN,benchmark_excess_return,index_segment,csi500,10D,5,0.0035338736069684,0.0007685077975151,-0.0027653658094533,-0.9999999999999999
alphalens_reloaded,alpha158_KLEN,benchmark_excess_return,index_segment,csi500,20D,5,0.0080385835196499,-2.6747072553181656e-05,-0.00806533059220308,-0.9999999999999999
alphalens_reloaded,alpha158_KLEN,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0017115992121797,-0.0018935886865951,-0.0036051878987748004,-0.09999999999999999
alphalens_reloaded,alpha158_KLEN,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0053354754578287,-0.0025037720455532,-0.007839247503381901,-0.39999999999999997
alphalens_reloaded,alpha158_KLEN,raw_return,index_segment,csi1000,10D,5,0.0010323115861928,-0.0034622086090117,-0.0044945201952045,-0.3
alphalens_reloaded,alpha158_KLEN,raw_return,index_segment,csi1000,20D,5,0.0016679559249889,-0.0068566250299287,-0.0085245809549176,-0.6
alphalens_reloaded,alpha158_KLEN,raw_return,index_segment,csi300,10D,5,-0.0006203783692848,-0.0045603262152318,-0.003939947845947,-0.9999999999999999
alphalens_reloaded,alpha158_KLEN,raw_return,index_segment,csi300,20D,5,3.0535476058708714e-05,-0.0098375482885978,-0.009868083764656508,-0.9999999999999999
alphalens_reloaded,alpha158_KLEN,raw_return,index_segment,csi500,10D,5,0.0010966329451753,-0.0016687328543888,-0.0027653657995641,-0.9999999999999999
alphalens_reloaded,alpha158_KLEN,raw_return,index_segment,csi500,20D,5,0.0023081192902164,-0.0057572114793118,-0.0080653307695282,-0.9999999999999999
alphalens_reloaded,alpha158_KLEN,raw_return,index_segment,outside_major_indices,10D,5,0.0003338826675697,-0.0032713051916073,-0.0036051878591769997,-0.09999999999999999
alphalens_reloaded,alpha158_KLEN,raw_return,index_segment,outside_major_indices,20D,5,0.0016152267071397,-0.0062240208080615,-0.0078392475152012,-0.39999999999999997
alphalens_reloaded,alpha158_KLOW,benchmark_excess_return,index_segment,csi1000,10D,5,0.0021072995797407,0.0002333768954086,-0.0018739226843320998,-0.39999999999999997
alphalens_reloaded,alpha158_KLOW,benchmark_excess_return,index_segment,csi1000,20D,5,0.0047113137143584,-2.406726393395883e-06,-0.0047137204407517955,-0.7
alphalens_reloaded,alpha158_KLOW,benchmark_excess_return,index_segment,csi300,10D,5,0.0051355014955206,0.0020186506167549,-0.0031168508787657,-0.9999999999999999
alphalens_reloaded,alpha158_KLOW,benchmark_excess_return,index_segment,csi300,20D,5,0.010424591646992,0.0018927535147216,-0.0085318381322704,-0.9999999999999999
alphalens_reloaded,alpha158_KLOW,benchmark_excess_return,index_segment,csi500,10D,5,0.0029348177013013,0.0009154313314078,-0.0020193863698935,-0.7
alphalens_reloaded,alpha158_KLOW,benchmark_excess_return,index_segment,csi500,20D,5,0.0067584951358014,0.0005188407838978,-0.006239654351903601,-0.8999999999999998
alphalens_reloaded,alpha158_KLOW,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0022983271068636,-0.0023557510179017,-0.0046540781247653,-0.3
alphalens_reloaded,alpha158_KLOW,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0045763614583612,-0.0027589096594322,-0.0073352711177934,-0.3
alphalens_reloaded,alpha158_KLOW,raw_return,index_segment,csi1000,10D,5,0.0007295830524606,-0.0010680247777433,-0.0017976078302039,-0.39999999999999997
alphalens_reloaded,alpha158_KLOW,raw_return,index_segment,csi1000,20D,5,0.0009910651134899,-0.0036566679607166,-0.0046477330742065,-0.7
alphalens_reloaded,alpha158_KLOW,raw_return,index_segment,csi300,10D,5,-0.0013431939282894,-0.0044009622042901,-0.0030577682760007004,-0.9999999999999999
alphalens_reloaded,alpha158_KLOW,raw_return,index_segment,csi300,20D,5,-0.0027654351590927,-0.0112683259573983,-0.008502890798305601,-0.9999999999999999
alphalens_reloaded,alpha158_KLOW,raw_return,index_segment,csi500,10D,5,0.0004975769822281,-0.0015235440975412,-0.0020211210797693,-0.7
alphalens_reloaded,alpha158_KLOW,raw_return,index_segment,csi500,20D,5,0.0010280308046622,-0.0052511063362365,-0.0062791371408986996,-0.8999999999999998
alphalens_reloaded,alpha158_KLOW,raw_return,index_segment,outside_major_indices,10D,5,0.000920610454397,-0.0036571525477125,-0.0045777630021094995,-0.3
alphalens_reloaded,alpha158_KLOW,raw_return,index_segment,outside_major_indices,20D,5,0.0008561126840795,-0.006413170760604,-0.0072692834446835,-0.3
alphalens_reloaded,alpha158_KLOW2,benchmark_excess_return,index_segment,csi1000,10D,5,0.0018243792745196,0.0019251821460706,0.00010080287155099987,-0.19999999999999998
alphalens_reloaded,alpha158_KLOW2,benchmark_excess_return,index_segment,csi1000,20D,5,0.0042338507921412,0.0026502122781497,-0.0015836385139914996,-0.7
alphalens_reloaded,alpha158_KLOW2,benchmark_excess_return,index_segment,csi300,10D,5,0.0049135037572496,0.0041640928722858,-0.0007494108849638,-0.3
alphalens_reloaded,alpha158_KLOW2,benchmark_excess_return,index_segment,csi300,20D,5,0.0088216551434133,0.0075425556953234,-0.0012790994480899,-0.3
alphalens_reloaded,alpha158_KLOW2,benchmark_excess_return,index_segment,csi500,10D,5,0.0029570348315822,0.0026765332079256,-0.00028050162365660016,-0.6
alphalens_reloaded,alpha158_KLOW2,benchmark_excess_return,index_segment,csi500,20D,5,0.0064051166506381,0.0046763414518471,-0.0017287751987909994,-0.9999999999999999
alphalens_reloaded,alpha158_KLOW2,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.001904255555767,0.0004739320331569,-0.0014303235226101,-0.7
alphalens_reloaded,alpha158_KLOW2,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.004060887025903,0.0022736304216881,-0.0017872566042149004,-0.7
alphalens_reloaded,alpha158_KLOW2,raw_return,index_segment,csi1000,10D,5,0.0004466626600954,0.0006237805869627,0.0001771179268673,-0.19999999999999998
alphalens_reloaded,alpha158_KLOW2,raw_return,index_segment,csi1000,20D,5,0.0005136019937042,-0.0010040489761746,-0.0015176509698787998,-0.7
alphalens_reloaded,alpha158_KLOW2,raw_return,index_segment,csi300,10D,5,-0.0015651916827246,-0.0022555199021265,-0.0006903282194018999,-0.3
alphalens_reloaded,alpha158_KLOW2,raw_return,index_segment,csi300,20D,5,-0.0043683714631732,-0.0056185238162124,-0.0012501523530392003,-0.3
alphalens_reloaded,alpha158_KLOW2,raw_return,index_segment,csi500,10D,5,0.0005197940215861,0.000237557728036,-0.00028223629355009997,-0.6
alphalens_reloaded,alpha158_KLOW2,raw_return,index_segment,csi500,20D,5,0.0006746523509573,-0.0010936056401988,-0.0017682579911561,-0.9999999999999999
alphalens_reloaded,alpha158_KLOW2,raw_return,index_segment,outside_major_indices,10D,5,0.0005265389651364,-0.0008274695585243,-0.0013540085236607,-0.7
alphalens_reloaded,alpha158_KLOW2,raw_return,index_segment,outside_major_indices,20D,5,0.0003406382980636,-0.0013806307220439,-0.0017212690201075,-0.7
alphalens_reloaded,alpha158_KMID,benchmark_excess_return,index_segment,csi1000,10D,5,0.0027893479083735,-0.00134586863204,-0.0041352165404135,-0.09999999999999999
alphalens_reloaded,alpha158_KMID,benchmark_excess_return,index_segment,csi1000,20D,5,0.0039610905526923,-0.0005657094046961,-0.0045267999573884,-0.09999999999999999
alphalens_reloaded,alpha158_KMID,benchmark_excess_return,index_segment,csi300,10D,5,0.0024548792823377,0.0023280390331348,-0.0001268402492029001,0.0
alphalens_reloaded,alpha158_KMID,benchmark_excess_return,index_segment,csi300,20D,5,0.0052164466074519,0.0045574275571524,-0.0006590190502995001,-0.09999999999999999
alphalens_reloaded,alpha158_KMID,benchmark_excess_return,index_segment,csi500,10D,5,0.002179423288173,0.001247533287914,-0.000931890000259,0.0
alphalens_reloaded,alpha158_KMID,benchmark_excess_return,index_segment,csi500,20D,5,0.003339662392468,0.0035180690249928,0.00017840663252479978,0.3
alphalens_reloaded,alpha158_KMID,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0016414565488609,-0.0016323461761273,-0.0032738027249882,-0.39999999999999997
alphalens_reloaded,alpha158_KMID,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0035986785286059,-0.0009298899955676,-0.0045285685241735,-0.39999999999999997
alphalens_reloaded,alpha158_KMID,raw_return,index_segment,csi1000,10D,5,0.0014116313115975,-0.0027235852012331,-0.0041352165128306,-0.09999999999999999
alphalens_reloaded,alpha158_KMID,raw_return,index_segment,csi1000,20D,5,0.000240841684551,-0.0042859581221418,-0.0045267998066928,-0.09999999999999999
alphalens_reloaded,alpha158_KMID,raw_return,index_segment,csi300,10D,5,-0.0040238161582889,-0.0041506564903916,-0.00012684033210269997,0.0
alphalens_reloaded,alpha158_KMID,raw_return,index_segment,csi300,20D,5,-0.0079735799919428,-0.0086325992043101,-0.0006590192123672994,-0.09999999999999999
alphalens_reloaded,alpha158_KMID,raw_return,index_segment,csi500,10D,5,-0.0002578173324295,-0.0011897073961107,-0.0009318900636812,0.0
alphalens_reloaded,alpha158_KMID,raw_return,index_segment,csi500,20D,5,-0.0023908019319012,-0.0022123953998888,0.00017840653201240016,0.3
alphalens_reloaded,alpha158_KMID,raw_return,index_segment,outside_major_indices,10D,5,0.0002637399970595,-0.003010062812077,-0.0032738028091364997,-0.39999999999999997
alphalens_reloaded,alpha158_KMID,raw_return,index_segment,outside_major_indices,20D,5,-0.0001215704717904,-0.0046501388821798,-0.004528568410389401,-0.39999999999999997
alphalens_reloaded,alpha158_KMID2,benchmark_excess_return,index_segment,csi1000,10D,5,0.0033918357623403,0.0001989090915294,-0.0031929266708109,-0.8999999999999998
alphalens_reloaded,alpha158_KMID2,benchmark_excess_return,index_segment,csi1000,20D,5,0.0049721092577738,0.0022262177415717,-0.0027458915162021005,-0.7
alphalens_reloaded,alpha158_KMID2,benchmark_excess_return,index_segment,csi300,10D,5,0.0035781792417418,0.0037243432580016,0.00014616401625979977,0.3
alphalens_reloaded,alpha158_KMID2,benchmark_excess_return,index_segment,csi300,20D,5,0.0075906367316816,0.007374160462956,-0.0002164762687256001,0.0
alphalens_reloaded,alpha158_KMID2,benchmark_excess_return,index_segment,csi500,10D,5,0.0025721742374018,0.0023640881725533,-0.00020808606484849996,-0.39999999999999997
alphalens_reloaded,alpha158_KMID2,benchmark_excess_return,index_segment,csi500,20D,5,0.0050560732822516,0.0056750164862882,0.0006189432040366004,0.7999999999999999
alphalens_reloaded,alpha158_KMID2,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0022964017436803,-0.0006599898663473,-0.0029563916100276,-0.7
alphalens_reloaded,alpha158_KMID2,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0048647336981986,0.0010648597417773,-0.0037998739564213003,-0.7
alphalens_reloaded,alpha158_KMID2,raw_return,index_segment,csi1000,10D,5,0.0020141191341153,-0.0011788075341375,-0.0031929266682528,-0.8999999999999998
alphalens_reloaded,alpha158_KMID2,raw_return,index_segment,csi1000,20D,5,0.0012518603494158,-0.0014940309851133,-0.0027458913345291,-0.7
alphalens_reloaded,alpha158_KMID2,raw_return,index_segment,csi300,10D,5,-0.0029005162804356,-0.0027543522120333,0.00014616406840230016,0.3
alphalens_reloaded,alpha158_KMID2,raw_return,index_segment,csi300,20D,5,-0.0055993899002329,-0.0058158662282077,-0.00021647632797480026,0.0
alphalens_reloaded,alpha158_KMID2,raw_return,index_segment,csi500,10D,5,0.0001349334995033,-7.315253603059513e-05,-0.00020808603553389512,-0.39999999999999997
alphalens_reloaded,alpha158_KMID2,raw_return,index_segment,csi500,20D,5,-0.0006743910531295,-5.5447813692632885e-05,0.0006189432394368671,0.7999999999999999
alphalens_reloaded,alpha158_KMID2,raw_return,index_segment,outside_major_indices,10D,5,0.000918685206688,-0.0020377064136247,-0.0029563916203126997,-0.7
alphalens_reloaded,alpha158_KMID2,raw_return,index_segment,outside_major_indices,20D,5,0.0011444848455802,-0.0026553891717517,-0.0037998740173318998,-0.7
alphalens_reloaded,alpha158_KSFT,benchmark_excess_return,index_segment,csi1000,10D,5,0.0023506564664781,-0.0002882664313245,-0.0026389228978026,-0.09999999999999999
alphalens_reloaded,alpha158_KSFT,benchmark_excess_return,index_segment,csi1000,20D,5,0.0039339073591554,1.933934420382478e-05,-0.003914568014951576,-0.09999999999999999
alphalens_reloaded,alpha158_KSFT,benchmark_excess_return,index_segment,csi300,10D,5,0.0016985148680497,0.0027357168497717,0.001037201981722,0.39999999999999997
alphalens_reloaded,alpha158_KSFT,benchmark_excess_return,index_segment,csi300,20D,5,0.0044613303117051,0.0047429991432232,0.0002816688315180997,0.3
alphalens_reloaded,alpha158_KSFT,benchmark_excess_return,index_segment,csi500,10D,5,0.0020811358363134,0.0015215264850346,-0.0005596093512788001,0.0
alphalens_reloaded,alpha158_KSFT,benchmark_excess_return,index_segment,csi500,20D,5,0.0037624063830545,0.0031480154280625,-0.0006143909549919998,0.0
alphalens_reloaded,alpha158_KSFT,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0015165120585527,-0.0017767714941181,-0.0032932835526708,-0.09999999999999999
alphalens_reloaded,alpha158_KSFT,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.003624690143044,-0.0006010213856905,-0.0042257115287345,-0.3
alphalens_reloaded,alpha158_KSFT,raw_return,index_segment,csi1000,10D,5,0.0009729399292307,-0.0016659830489465,-0.0026389229781772,-0.09999999999999999
alphalens_reloaded,alpha158_KSFT,raw_return,index_segment,csi1000,20D,5,0.0002136586146621,-0.0037009094852662,-0.0039145680999283,-0.09999999999999999
alphalens_reloaded,alpha158_KSFT,raw_return,index_segment,csi300,10D,5,-0.0047801805900866,-0.0037429785962375,0.0010372019938490996,0.39999999999999997
alphalens_reloaded,alpha158_KSFT,raw_return,index_segment,csi300,20D,5,-0.0087286964751575,-0.0084470274317443,0.00028166904341320013,0.3
alphalens_reloaded,alpha158_KSFT,raw_return,index_segment,csi500,10D,5,-0.0003561048145484,-0.0009157142235944,-0.000559609409046,0.0
alphalens_reloaded,alpha158_KSFT,raw_return,index_segment,csi500,20D,5,-0.0019680578641947,-0.0025824488639296,-0.0006143909997349001,0.0
alphalens_reloaded,alpha158_KSFT,raw_return,index_segment,outside_major_indices,10D,5,0.0001387954515781,-0.0031544879807683,-0.0032932834323464,-0.09999999999999999
alphalens_reloaded,alpha158_KSFT,raw_return,index_segment,outside_major_indices,20D,5,-9.555876564644434e-05,-0.0043212703041351,-0.004225711538488656,-0.3
alphalens_reloaded,alpha158_KSFT2,benchmark_excess_return,index_segment,csi1000,10D,5,0.002941495615872,0.0003992179882356,-0.0025422776276364,-0.7999999999999999
alphalens_reloaded,alpha158_KSFT2,benchmark_excess_return,index_segment,csi1000,20D,5,0.0048555193693556,0.0015005291749686,-0.003354990194387,-0.8999999999999998
alphalens_reloaded,alpha158_KSFT2,benchmark_excess_return,index_segment,csi300,10D,5,0.0036984920208758,0.0030582659139528,-0.0006402261069230002,-0.09999999999999999
alphalens_reloaded,alpha158_KSFT2,benchmark_excess_return,index_segment,csi300,20D,5,0.0081717855507864,0.0067490133955928,-0.0014227721551936003,-0.3
alphalens_reloaded,alpha158_KSFT2,benchmark_excess_return,index_segment,csi500,10D,5,0.0027102548614609,0.0021327793243398,-0.0005774755371211002,-0.19999999999999998
alphalens_reloaded,alpha158_KSFT2,benchmark_excess_return,index_segment,csi500,20D,5,0.0061616555946284,0.0048730063298303,-0.0012886492647980995,0.0
alphalens_reloaded,alpha158_KSFT2,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0018337765984411,-0.0005881127611605,-0.0024218893596016,-0.39999999999999997
alphalens_reloaded,alpha158_KSFT2,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.004132090123265,0.0011560973123716,-0.0029759928108934004,-0.49999999999999994
alphalens_reloaded,alpha158_KSFT2,raw_return,index_segment,csi1000,10D,5,0.0015637791556333,-0.0009780200120674,-0.0025417991677007,-0.7999999999999999
alphalens_reloaded,alpha158_KSFT2,raw_return,index_segment,csi1000,20D,5,0.0011352706003504,-0.0023726725247715,-0.0035079431251219,-0.8999999999999998
alphalens_reloaded,alpha158_KSFT2,raw_return,index_segment,csi300,10D,5,-0.002780203366859,-0.0033913360687194,-0.0006111327018604,0.19999999999999998
alphalens_reloaded,alpha158_KSFT2,raw_return,index_segment,csi300,20D,5,-0.0050182412794333,-0.0064909631553695,-0.0014727218759362,-0.3
alphalens_reloaded,alpha158_KSFT2,raw_return,index_segment,csi500,10D,5,0.0002730141723735,-0.000379767189522,-0.0006527813618955,-0.19999999999999998
alphalens_reloaded,alpha158_KSFT2,raw_return,index_segment,csi500,20D,5,0.000431191254598,-0.0010547205914167,-0.0014859118460147,0.0
alphalens_reloaded,alpha158_KSFT2,raw_return,index_segment,outside_major_indices,10D,5,0.0004560600399507,-0.0019653508239698,-0.0024214108639205004,-0.39999999999999997
alphalens_reloaded,alpha158_KSFT2,raw_return,index_segment,outside_major_indices,20D,5,0.0004118412476655,-0.0027171043899635,-0.003128945637629,-0.49999999999999994
alphalens_reloaded,alpha158_KUP,benchmark_excess_return,index_segment,csi1000,10D,5,0.0030089680400542,-0.000857008682987,-0.0038659767230412,-0.7
alphalens_reloaded,alpha158_KUP,benchmark_excess_return,index_segment,csi1000,20D,5,0.0045373529004385,-0.0004860887638802,-0.005023441664318701,-0.39999999999999997
alphalens_reloaded,alpha158_KUP,benchmark_excess_return,index_segment,csi300,10D,5,0.0044683229065135,0.0026157939421923,-0.0018525289643212001,-0.7
alphalens_reloaded,alpha158_KUP,benchmark_excess_return,index_segment,csi300,20D,5,0.00982809902708,0.0033464152236473,-0.006481683803432699,-0.8999999999999998
alphalens_reloaded,alpha158_KUP,benchmark_excess_return,index_segment,csi500,10D,5,0.0022569235468406,0.001050861358378,-0.0012060621884625998,-0.39999999999999997
alphalens_reloaded,alpha158_KUP,benchmark_excess_return,index_segment,csi500,20D,5,0.0052494805495056,0.0024615372937708,-0.0027879432557348,-0.7
alphalens_reloaded,alpha158_KUP,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0019913222678967,-0.0016499182310547,-0.0036412404989513997,-0.39999999999999997
alphalens_reloaded,alpha158_KUP,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0049848124107772,-0.0015258280037681,-0.006510640414545301,-0.39999999999999997
alphalens_reloaded,alpha158_KUP,raw_return,index_segment,csi1000,10D,5,0.0016312514672632,-0.0023670624002144,-0.0039983138674776,-0.7
alphalens_reloaded,alpha158_KUP,raw_return,index_segment,csi1000,20D,5,0.000817103998807,-0.0042610406979403,-0.0050781446967473,-0.39999999999999997
alphalens_reloaded,alpha158_KUP,raw_return,index_segment,csi300,10D,5,-0.0020103725245845,-0.0038870037491134,-0.0018766312245289004,-0.7
alphalens_reloaded,alpha158_KUP,raw_return,index_segment,csi300,20D,5,-0.0033619277479028,-0.0098594231588106,-0.0064974954109078,-0.8999999999999998
alphalens_reloaded,alpha158_KUP,raw_return,index_segment,csi500,10D,5,-0.0001803170620225,-0.0015078026836159,-0.0013274856215934,-0.39999999999999997
alphalens_reloaded,alpha158_KUP,raw_return,index_segment,csi500,20D,5,-0.0004809839328952,-0.0033532905268979,-0.0028723065940027,-0.7
alphalens_reloaded,alpha158_KUP,raw_return,index_segment,outside_major_indices,10D,5,0.0006136056958781,-0.0031599719534608,-0.0037735776493389,-0.39999999999999997
alphalens_reloaded,alpha158_KUP,raw_return,index_segment,outside_major_indices,20D,5,0.0012645637124035,-0.005300779915204,-0.006565343627607499,-0.39999999999999997
alphalens_reloaded,alpha158_KUP2,benchmark_excess_return,index_segment,csi1000,10D,5,0.002608544474693,0.0016372028066626,-0.0009713416680304002,-0.7999999999999999
alphalens_reloaded,alpha158_KUP2,benchmark_excess_return,index_segment,csi1000,20D,5,0.0034190140179314,0.0034440113248086,2.4997306877199994e-05,0.0
alphalens_reloaded,alpha158_KUP2,benchmark_excess_return,index_segment,csi300,10D,5,0.0031796396154892,0.0036053642217656,0.0004257246062763999,0.09999999999999999
alphalens_reloaded,alpha158_KUP2,benchmark_excess_return,index_segment,csi300,20D,5,0.0071093338931427,0.0077705564814923,0.0006612225883495994,0.09999999999999999
alphalens_reloaded,alpha158_KUP2,benchmark_excess_return,index_segment,csi500,10D,5,0.001942108025624,0.0026879720674708,0.0007458640418468001,-0.09999999999999999
alphalens_reloaded,alpha158_KUP2,benchmark_excess_return,index_segment,csi500,20D,5,0.0039053721949119,0.0060624449878831,0.0021570727929712003,0.19999999999999998
alphalens_reloaded,alpha158_KUP2,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.002055869208265,0.0004655461558631,-0.0015903230524019,-0.8999999999999998
alphalens_reloaded,alpha158_KUP2,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0050175063348847,0.0023519766907143,-0.0026655296441704004,-0.8999999999999998
alphalens_reloaded,alpha158_KUP2,raw_return,index_segment,csi1000,10D,5,0.0012308279815054,0.0001271490825013,-0.0011036788990041,-0.8999999999999998
alphalens_reloaded,alpha158_KUP2,raw_return,index_segment,csi1000,20D,5,-0.000301234843038,-0.0003309406834379,-2.970584039990005e-05,-0.39999999999999997
alphalens_reloaded,alpha158_KUP2,raw_return,index_segment,csi300,10D,5,-0.0032990558468632,-0.0028974334291682,0.00040162241769500003,0.09999999999999999
alphalens_reloaded,alpha158_KUP2,raw_return,index_segment,csi300,20D,5,-0.0060806927256853,-0.0054352819936989,0.0006454107319863994,0.09999999999999999
alphalens_reloaded,alpha158_KUP2,raw_return,index_segment,csi500,10D,5,-0.000495132630885,0.0001293079666945,0.0006244405975795,-0.09999999999999999
alphalens_reloaded,alpha158_KUP2,raw_return,index_segment,csi500,20D,5,-0.001825092137759,0.0002476173779727,0.0020727095157317,0.19999999999999998
alphalens_reloaded,alpha158_KUP2,raw_return,index_segment,outside_major_indices,10D,5,0.0006781525857445,-0.0010445075844483,-0.0017226601701928,-0.8999999999999998
alphalens_reloaded,alpha158_KUP2,raw_return,index_segment,outside_major_indices,20D,5,0.0012972574213613,-0.0014229752653032,-0.0027202326866645,-0.8999999999999998
alphalens_reloaded,alpha158_LOW0,benchmark_excess_return,index_segment,csi1000,10D,5,-0.0016667995660477,0.002538305168919,0.0042051047349667,0.09999999999999999
alphalens_reloaded,alpha158_LOW0,benchmark_excess_return,index_segment,csi1000,20D,5,-0.0020543568570006,0.0051973987460868,0.0072517556030874,0.39999999999999997
alphalens_reloaded,alpha158_LOW0,benchmark_excess_return,index_segment,csi300,10D,5,0.0023142946066018,0.0049254857358689,0.0026111911292670997,0.9999999999999999
alphalens_reloaded,alpha158_LOW0,benchmark_excess_return,index_segment,csi300,20D,5,0.0030260861267735,0.0111692969827166,0.008143210855943099,0.9999999999999999
alphalens_reloaded,alpha158_LOW0,benchmark_excess_return,index_segment,csi500,10D,5,0.0006023719690654,0.0028850198476367,0.0022826478785713,0.09999999999999999
alphalens_reloaded,alpha158_LOW0,benchmark_excess_return,index_segment,csi500,20D,5,0.001183281683397,0.0068095297894191,0.0056262481060221,0.8999999999999998
alphalens_reloaded,alpha158_LOW0,benchmark_excess_return,index_segment,outside_major_indices,10D,5,-0.0020610013674973,0.0018644061366166,0.0039254075041139005,0.3
alphalens_reloaded,alpha158_LOW0,benchmark_excess_return,index_segment,outside_major_indices,20D,5,-0.0020571955105413,0.0045451071429568,0.0066023026534981,0.39999999999999997
alphalens_reloaded,alpha158_LOW0,raw_return,index_segment,csi1000,10D,5,-0.0030445161059752,0.0012097649690295,0.0042542810750047,0.09999999999999999
alphalens_reloaded,alpha158_LOW0,raw_return,index_segment,csi1000,20D,5,-0.0057746056864285,0.0014080346782015,0.00718264036463,0.39999999999999997
alphalens_reloaded,alpha158_LOW0,raw_return,index_segment,csi300,10D,5,-0.0041644008624167,-0.0015603388970276,0.0026040619653891,0.9999999999999999
alphalens_reloaded,alpha158_LOW0,raw_return,index_segment,csi300,20D,5,-0.0101639405858388,-0.0020771162021548,0.008086824383684,0.9999999999999999
